time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
29-07-2012,6.2,20.1,28.0,14.7,100.0,22.9,0.55,27.9,2213.0,2.77,0.542,0.577,1,0.0059,29.56,3.68,1.05,205.1,-0.068,26.9,120.3,199.3,90.97
30-07-2012,7.6,21.7,26.9,16.0,75.3,5.2,0.3431,35.1,2324.0,2.27,0.657,0.456,0,0.0079,20.19,0.57,2.19,206.4,0.189,21.6,77.3,193.2,84.92
31-07-2012,5.0,20.4,27.3,13.6,89.7,3.5,0.4183,24.4,2149.0,2.9,0.592,0.515,0,0.005,20.91,6.06,1.04,164.0,0.331,18.8,71.2,192.8,77.18
01-08-2012,1.4,18.1,23.7,13.0,75.2,11.7,0.4203,32.7,2247.0,2.41,0.674,0.66,1,0.0009,21.74,0.8,0.56,219.7,-0.283,14.0,54.1,185.7,67.01
02-08-2012,9.6,19.9,23.7,16.1,81.1,5.2,0.3628,22.9,2193.0,3.15,0.625,0.482,0,0.0007,19.77,1.03,0.53,120.2,0.046,16.0,50.5,183.8,66.56
03-08-2012,2.2,19.7,23.5,14.2,62.6,5.2,0.2842,53.7,2259.0,2.74,0.654,0.577,3,0.0,14.58,1.52,1.37,148.4,-0.031,13.2,39.8,179.4,58.77
04-08-2012,9.4,21.1,26.0,16.7,73.7,6.3,0.4266,48.1,2149.0,2.41,0.718,0.508,3,0.0121,21.84,0.76,0.22,279.3,0.228,21.2,41.4,173.5,59.36
05-08-2012,19.3,20.6,25.8,15.1,94.0,7.5,0.3534,44.0,2180.0,3.29,0.689,0.73,0,0.0007,22.73,7.67,1.26,90.2,-0.12,30.9,54.5,174.8,69.75
06-08-2012,16.6,21.4,28.6,17.6,78.2,5.5,0.4732,34.2,2182.0,2.45,0.668,0.568,2,0.0086,29.7,1.26,0.76,271.4,-0.12,45.3,63.5,140.8,75.89
07-08-2012,14.4,20.2,27.9,13.9,92.0,11.6,0.3653,23.2,2242.0,2.27,0.575,0.496,2,0.0036,25.46,0.65,0.71,203.0,0.05,50.3,72.9,144.1,78.91
08-08-2012,16.3,19.7,23.6,13.2,73.2,8.2,0.2838,30.5,2117.0,2.6,0.646,0.459,1,0.0005,20.08,1.16,0.16,36.1,-0.157,47.3,87.8,141.9,83.37
09-08-2012,17.1,18.4,23.4,13.2,82.8,3.9,0.4494,43.4,2226.0,1.66,0.727,0.464,1,0.0009,25.58,4.17,1.85,63.1,0.438,47.8,95.3,145.8,87.97
10-08-2012,9.3,19.9,25.4,15.3,80.9,5.7,0.4563,29.1,2186.0,2.74,0.654,0.589,0,0.0003,26.75,0.5,3.48,229.0,-0.201,42.7,102.4,142.2,84.07
11-08-2012,5.1,19.7,27.0,12.9,85.5,6.2,0.4941,22.0,2153.0,2.19,0.575,0.544,1,0.0314,28.45,5.13,2.94,246.0,-0.155,31.5,98.1,139.5,76.56
12-08-2012,18.9,18.9,22.0,14.9,100.0,2.1,0.3274,42.3,2147.0,2.91,0.628,0.681,1,0.0272,19.35,1.36,0.05,69.3,0.285,33.3,97.7,152.2,83.98
13-08-2012,19.3,18.7,26.1,14.5,89.6,6.8,0.3696,30.0,2146.0,1.67,0.691,0.574,0,0.019,24.28,0.12,0.5,322.8,-0.177,43.3,100.4,163.9,90.68
14-08-2012,15.8,18.0,23.8,11.7,99.5,1.4,0.332,36.5,2207.0,3.2,0.648,0.718,0,0.0084,23.44,4.5,0.6,164.1,0.015,54.0,101.8,174.7,92.88
15-08-2012,29.3,21.2,27.4,15.9,87.6,2.4,0.2314,27.8,2259.0,2.49,0.615,0.547,3,0.0049,20.08,0.72,0.69,66.7,0.374,64.4,114.8,202.6,108.25
16-08-2012,9.4,18.5,24.5,14.1,74.4,7.1,0.4416,25.1,2220.0,2.21,0.622,0.591,1,0.0019,22.62,1.1,0.1,43.4,0.098,54.5,107.1,202.4,101.41
17-08-2012,10.5,17.0,22.5,11.2,64.5,9.7,0.3523,36.2,2063.0,1.9,0.686,0.492,1,0.0149,15.36,0.84,7.51,305.5,-0.237,49.2,108.3,210.7,96.7
18-08-2012,6.8,19.4,26.7,15.3,87.2,1.0,0.4349,25.3,2227.0,2.97,0.717,0.516,2,0.0723,24.37,2.79,1.09,151.8,0.278,26.7,110.0,208.1,88.99
19-08-2012,17.1,18.0,23.8,13.9,80.6,4.4,0.3768,33.5,2274.0,2.49,0.637,0.53,0,0.0269,20.26,2.3,1.9,345.3,0.038,34.4,108.2,205.9,92.74
20-08-2012,4.0,19.0,24.6,12.1,71.9,1.5,0.4557,34.9,2180.0,2.86,0.728,0.583,1,0.0036,24.19,0.39,1.28,254.8,-0.14,27.9,92.9,193.3,82.83
21-08-2012,7.8,18.3,22.7,13.6,70.0,8.1,0.4116,23.4,2274.0,2.5,0.638,0.657,1,0.0113,24.74,1.99,0.91,239.7,-0.193,28.9,84.9,186.7,78.21
22-08-2012,5.8,18.4,22.2,14.4,94.7,8.2,0.3111,26.7,2289.0,2.84,0.67,0.625,2,0.048,17.32,3.02,0.78,93.3,0.235,17.6,61.4,176.2,72.28
23-08-2012,8.5,17.6,25.0,11.2,66.5,1.1,0.4335,18.0,2151.0,2.54,0.603,0.653,0,0.0056,21.68,9.8,0.71,8.7,0.323,22.1,60.5,167.6,69.93
24-08-2012,10.9,19.4,26.2,14.1,73.0,3.9,0.4244,34.6,2253.0,3.61,0.699,0.433,2,0.0011,22.96,2.01,0.11,187.1,0.47,25.2,60.9,169.2,70.34
25-08-2012,13.5,19.3,23.4,12.4,82.4,9.0,0.4238,29.5,2199.0,2.55,0.648,0.565,0,0.0125,23.37,0.28,0.41,277.6,-0.073,32.9,67.6,177.6,73.29
26-08-2012,8.1,20.6,26.9,17.0,88.7,2.0,0.4008,45.6,2305.0,2.76,0.693,0.575,3,0.0029,23.2,0.54,0.97,41.5,-0.018,32.5,58.6,166.8,70.4
27-08-2012,27.2,18.7,26.6,13.9,98.8,5.2,0.3477,55.4,2215.0,2.64,0.572,0.468,0,0.0031,27.33,2.58,2.05,61.2,0.036,48.8,81.8,174.7,87.04
28-08-2012,4.3,18.9,23.8,13.2,62.7,5.3,0.4057,33.8,2169.0,2.9,0.644,0.707,0,0.003,19.61,0.72,0.29,17.9,0.031,39.6,78.3,163.2,78.28
29-08-2012,6.4,17.3,23.6,12.3,87.9,9.9,0.3396,40.6,2189.0,2.53,0.691,0.669,3,0.0101,17.09,0.19,0.06,217.5,0.001,37.9,78.9,140.3,72.94
30-08-2012,13.7,18.2,21.4,11.6,70.0,18.0,0.395,32.9,2176.0,2.53,0.7,0.569,0,0.0023,24.31,1.17,0.34,150.7,0.258,24.4,84.1,144.6,75.7
31-08-2012,9.4,20.9,27.1,14.1,85.5,6.1,0.4919,46.9,2182.0,2.74,0.77,0.382,1,0.0077,25.38,1.28,0.33,343.0,0.04,29.5,82.6,143.5,73.74
01-09-2012,0.8,19.9,24.2,14.7,77.4,2.6,0.2603,32.4,2264.0,2.22,0.62,0.5,3,0.0046,15.59,2.03,3.26,351.4,0.302,23.9,69.9,137.5,63.48
02-09-2012,8.2,17.9,24.0,12.8,93.5,9.7,0.3923,30.3,2134.0,2.5,0.577,0.573,3,0.0018,23.68,1.84,0.05,227.9,0.24,18.4,70.0,128.6,62.16
03-09-2012,5.4,15.4,21.5,12.2,78.5,5.2,0.224,39.1,2180.0,2.91,0.653,0.534,0,0.001,14.33,5.85,0.82,240.3,0.189,14.4,48.2,130.0,58.24
04-09-2012,4.7,18.3,24.3,11.9,72.8,17.3,0.55,32.4,2238.0,2.56,0.665,0.576,1,0.0053,28.62,1.03,0.12,258.8,0.166,18.3,48.6,126.9,54.2
05-09-2012,8.1,20.1,27.5,13.1,68.8,4.5,0.4902,31.0,2267.0,2.46,0.725,0.604,1,0.013,22.23,1.69,2.41,351.5,-0.199,18.2,50.3,129.2,54.17
06-09-2012,3.2,18.0,25.0,11.8,81.6,2.9,0.3569,32.1,2102.0,2.38,0.706,0.691,0,0.0001,17.54,0.23,1.04,272.1,0.059,16.0,39.8,123.9,49.25
07-09-2012,4.5,15.6,20.1,9.4,85.5,5.3,0.4375,37.9,2278.0,2.49,0.622,0.514,0,0.0288,25.93,0.28,0.49,254.5,0.442,15.8,34.9,117.5,46.36
08-09-2012,2.6,17.8,23.5,13.9,89.2,2.7,0.475,23.1,2217.0,2.45,0.702,0.61,0,0.0091,22.48,1.74,1.23,11.9,-0.268,10.3,36.7,106.6,42.0
09-09-2012,1.8,18.3,22.9,13.5,95.8,1.5,0.3719,34.5,2162.0,2.85,0.798,0.599,0,0.0064,21.16,0.66,0.52,13.5,0.224,8.9,30.3,100.3,37.5
10-09-2012,7.9,17.2,21.5,10.9,75.7,1.8,0.2601,50.7,2197.0,2.6,0.615,0.599,1,0.0205,17.0,0.29,1.22,331.1,0.171,12.3,32.8,81.0,39.78
11-09-2012,1.7,18.4,21.9,13.3,70.6,4.5,0.3849,31.1,2173.0,1.35,0.614,0.622,1,0.0274,21.64,3.31,0.48,301.8,-0.264,11.4,29.8,78.4,35.51
12-09-2012,2.2,17.1,23.5,10.5,71.7,9.7,0.421,16.6,2236.0,2.43,0.575,0.442,2,0.0134,24.84,8.42,0.35,232.1,0.074,11.8,23.9,74.2,32.38
13-09-2012,9.6,17.3,25.2,11.1,83.2,6.7,0.4404,20.1,2173.0,1.7,0.728,0.527,1,0.0192,29.23,0.8,0.57,346.3,-0.402,13.5,30.3,70.1,37.13
14-09-2012,1.3,20.7,24.0,14.9,84.0,2.2,0.49,30.9,2247.0,2.4,0.654,0.675,0,0.0092,24.21,1.08,2.63,203.9,-0.048,13.1,27.1,62.0,32.86
15-09-2012,3.5,18.0,23.2,12.0,77.5,2.2,0.3232,38.5,2125.0,1.67,0.632,0.405,3,0.0027,14.39,2.46,0.05,357.5,0.237,14.4,28.0,64.7,31.43
16-09-2012,9.7,18.5,25.2,14.8,76.7,0.8,0.2399,44.2,2224.0,2.31,0.67,0.665,0,0.0055,15.07,0.19,1.96,112.0,-0.303,14.5,35.9,66.2,36.41
17-09-2012,7.6,15.2,21.7,10.4,67.8,2.6,0.3699,21.5,2249.0,2.74,0.703,0.453,3,0.0032,24.45,0.74,1.37,17.2,-0.573,20.8,35.6,68.4,38.55
18-09-2012,2.7,17.3,25.1,11.9,76.8,11.6,0.3435,26.0,2173.0,2.91,0.635,0.426,1,0.0048,19.11,1.75,1.15,244.9,0.001,20.0,36.6,66.4,35.47
19-09-2012,17.3,19.3,25.2,15.7,95.1,2.8,0.3142,34.5,2284.0,2.31,0.635,0.567,0,0.0039,20.44,1.91,1.51,26.8,-0.346,27.6,51.7,75.6,47.45
20-09-2012,1.9,17.5,22.3,11.6,64.6,14.5,0.4691,29.5,2180.0,2.56,0.617,0.542,1,0.0103,24.17,0.24,0.38,32.7,0.241,21.9,44.0,74.3,42.23
21-09-2012,4.3,19.2,24.4,15.6,82.9,3.3,0.4422,34.2,2158.0,1.91,0.683,0.64,3,0.0088,24.89,2.8,0.3,111.7,-0.117,23.5,47.0,74.1,40.2
22-09-2012,4.8,20.1,27.3,14.9,79.3,0.3,0.3391,35.0,2183.0,3.08,0.641,0.458,1,0.0059,19.62,1.56,4.02,292.6,-0.121,11.0,48.3,76.3,38.97
23-09-2012,1.2,18.3,23.7,13.5,79.8,4.5,0.3875,38.4,2224.0,2.5,0.66,0.481,2,0.0035,19.12,2.43,0.19,171.4,-0.217,10.3,39.8,75.7,34.32
24-09-2012,11.7,17.9,21.1,12.1,81.6,6.7,0.3411,25.7,2166.0,1.78,0.586,0.637,0,0.0047,21.65,1.4,0.32,69.6,-0.001,17.7,43.9,79.5,40.87
25-09-2012,6.2,20.3,26.9,17.1,83.5,12.6,0.55,38.1,2193.0,2.05,0.589,0.417,0,0.0017,31.01,0.46,0.54,112.2,-0.08,19.1,47.4,84.0,40.94
26-09-2012,3.2,17.3,21.0,13.2,81.8,12.9,0.4294,16.5,2163.0,2.07,0.602,0.592,1,0.0191,24.77,1.64,0.1,287.6,-0.48,21.1,33.3,85.0,38.0
27-09-2012,5.4,19.1,26.1,15.9,85.4,8.5,0.4199,28.1,2123.0,2.99,0.713,0.528,0,0.0009,19.45,0.46,2.28,78.3,-0.353,14.8,36.8,80.8,37.7
28-09-2012,8.4,18.4,23.5,12.8,96.6,2.1,0.3502,22.8,2181.0,2.72,0.65,0.662,0,0.0109,22.59,0.74,0.22,290.8,-0.251,17.0,40.9,87.9,40.45
29-09-2012,4.9,19.7,25.2,15.0,91.3,5.9,0.3527,38.4,2241.0,2.32,0.728,0.472,0,0.0141,19.02,2.39,0.05,229.5,-0.526,18.7,41.0,89.3,39.28
30-09-2012,1.4,18.3,22.7,13.4,87.1,5.9,0.327,30.7,2190.0,3.13,0.599,0.668,2,0.0077,16.83,2.91,0.92,8.3,-0.248,14.7,41.2,81.0,34.79
01-10-2012,1.0,11.5,18.3,6.9,74.1,0.3,0.1505,28.4,2230.0,2.29,0.677,0.411,0,0.0066,8.92,0.42,1.47,125.1,0.234,7.3,30.5,74.4,30.57
02-10-2012,5.1,15.0,21.6,9.4,59.3,2.6,0.1169,22.9,2195.0,2.1,0.734,0.426,0,0.0231,6.51,0.85,1.88,4.0,-0.259,7.5,29.4,76.8,31.08
03-10-2012,0.4,14.5,21.4,9.5,65.7,1.6,0.2383,22.6,2254.0,3.44,0.692,0.38,0,0.001,11.55,1.1,0.79,357.0,-0.233,6.5,26.6,59.9,26.82
04-10-2012,0.6,12.1,18.1,6.2,43.6,4.6,0.098,33.2,2137.0,1.7,0.677,0.439,2,0.0234,8.35,1.75,0.19,122.6,-0.087,6.1,21.8,58.6,23.4
05-10-2012,0.3,12.7,18.3,6.3,67.1,7.2,0.0562,24.2,2210.0,2.44,0.676,0.383,0,0.017,4.45,12.41,0.73,337.1,-0.488,1.3,13.7,54.6,20.19
06-10-2012,1.8,14.9,19.8,11.1,51.5,10.1,0.1664,40.0,2266.0,2.38,0.637,0.315,3,0.012,8.78,0.92,0.53,281.3,-0.433,2.7,10.6,51.6,18.96
07-10-2012,2.5,13.5,19.3,7.8,60.7,1.1,0.1018,32.4,2269.0,3.2,0.634,0.201,0,0.0221,5.99,0.19,0.62,295.9,0.318,4.6,11.7,52.9,18.62
08-10-2012,0.4,11.6,15.3,7.6,50.3,13.8,0.3865,45.8,2213.0,1.84,0.647,0.354,1,0.002,18.3,2.12,1.05,342.0,-0.633,4.7,11.1,41.6,16.22
09-10-2012,1.4,14.6,18.8,9.1,62.8,9.2,0.1889,24.7,2203.0,2.6,0.67,0.422,0,0.0002,10.5,0.23,0.06,289.7,0.168,4.3,7.4,36.8,15.19
10-10-2012,0.9,14.3,21.2,9.2,59.8,7.7,0.2556,32.1,2137.0,2.29,0.694,0.348,1,0.0044,14.52,2.49,1.75,333.6,-0.459,2.7,7.9,34.5,13.81
11-10-2012,3.3,13.2,16.5,9.7,45.6,4.1,0.0955,42.9,2101.0,3.05,0.712,0.46,0,0.0049,4.98,1.39,1.04,215.9,-0.086,5.6,10.6,32.4,15.04
12-10-2012,0.9,14.2,18.4,8.2,56.1,8.0,0.1642,29.8,2227.0,1.71,0.646,0.442,0,0.0018,9.68,0.13,5.95,188.2,-0.211,5.1,11.2,24.9,13.68
13-10-2012,0.1,15.0,20.4,10.7,62.9,4.4,0.05,25.4,2236.0,2.12,0.719,0.346,2,0.0021,4.01,1.83,1.35,20.4,0.404,4.3,9.5,20.1,11.73
14-10-2012,0.4,15.4,19.6,9.0,82.1,3.9,0.2239,36.1,2209.0,2.48,0.722,0.588,3,0.0029,14.63,1.19,1.0,162.9,0.026,1.4,7.4,19.1,10.37
15-10-2012,2.6,14.6,21.1,8.5,40.9,3.1,0.1508,40.5,2137.0,2.02,0.745,0.399,2,0.005,6.38,0.2,2.25,243.8,0.316,3.1,9.6,20.7,11.42
16-10-2012,0.6,14.3,20.1,7.9,55.4,8.4,0.1829,24.6,2234.0,2.87,0.655,0.368,3,0.0106,9.56,0.51,0.82,144.2,-0.011,3.6,8.8,16.2,10.3
17-10-2012,1.6,14.5,20.8,9.3,50.3,2.2,0.2288,28.8,2166.0,2.37,0.528,0.329,2,0.0306,10.78,1.09,0.33,322.2,-0.716,4.8,9.5,17.4,10.36
18-10-2012,2.1,11.3,18.3,5.2,70.4,1.7,0.3631,42.1,2166.0,2.56,0.632,0.643,0,0.0197,17.73,0.1,0.32,355.9,-0.104,4.3,8.3,18.9,10.9
19-10-2012,2.1,12.2,18.2,5.3,67.9,3.4,0.0649,38.3,2251.0,2.68,0.641,0.248,0,0.0033,0.23,1.85,0.25,82.8,-0.266,5.8,9.5,20.7,11.37
20-10-2012,0.0,14.8,18.1,9.7,63.5,6.3,0.2847,34.4,2240.0,2.44,0.646,0.414,0,0.002,14.48,1.66,0.5,227.4,-0.174,4.2,9.4,18.9,9.66
21-10-2012,0.2,12.2,17.7,6.2,43.9,2.0,0.1653,36.5,2253.0,2.29,0.638,0.332,0,0.0021,11.38,3.67,3.87,26.6,-0.135,2.3,9.2,16.6,8.41
22-10-2012,1.9,12.8,17.4,9.0,54.6,0.9,0.3262,28.0,2152.0,2.76,0.659,0.146,1,0.0078,16.7,1.14,0.78,319.7,-0.884,2.1,8.5,18.1,9.05
23-10-2012,3.0,15.2,21.4,9.9,59.1,3.6,0.2049,31.3,2273.0,2.37,0.603,0.296,0,0.0096,6.83,7.27,0.12,175.2,-0.256,5.1,10.9,19.7,10.69
24-10-2012,0.4,13.7,16.8,7.2,72.1,6.8,0.3284,38.4,2267.0,2.1,0.593,0.462,0,0.0292,17.14,1.96,0.09,121.9,-0.155,5.3,9.7,19.2,9.49
25-10-2012,1.4,12.4,15.4,5.5,47.3,2.5,0.1402,19.0,2223.0,2.86,0.69,0.369,2,0.0026,7.42,2.65,3.54,248.5,0.246,4.8,9.0,17.3,9.47
26-10-2012,0.8,13.4,17.8,6.6,49.7,0.3,0.05,35.8,2214.0,2.21,0.67,0.494,0,0.0014,2.44,2.61,0.53,180.8,0.177,2.6,7.7,17.2,8.85
27-10-2012,0.2,14.2,20.4,11.1,44.1,8.2,0.2344,26.8,2217.0,2.53,0.637,0.457,0,0.0107,13.41,4.74,0.16,138.4,0.05,2.4,7.9,17.3,7.72
28-10-2012,1.0,13.1,20.0,8.1,57.7,2.5,0.1417,23.3,2249.0,2.86,0.64,0.492,1,0.0063,8.62,0.29,1.57,155.9,0.15,2.0,8.7,17.9,7.56
29-10-2012,0.3,16.2,22.9,13.1,50.2,7.7,0.2744,34.5,2274.0,2.42,0.629,0.567,1,0.0121,14.33,0.57,3.97,64.6,0.112,1.5,7.1,15.6,6.73
30-10-2012,0.8,14.9,20.2,9.0,55.2,2.7,0.167,37.9,2252.0,2.72,0.645,0.417,2,0.0131,8.5,1.09,2.51,129.5,-0.457,2.1,4.9,15.8,6.52
31-10-2012,1.0,15.1,21.8,8.8,62.0,2.3,0.272,20.2,2332.0,2.98,0.65,0.301,2,0.0005,16.3,0.49,1.79,34.0,0.083,2.1,5.5,15.2,6.54
01-11-2012,0.1,8.2,14.7,5.1,63.6,2.1,0.2167,14.1,2332.0,2.49,0.634,0.337,2,0.0174,12.64,1.28,0.22,319.9,0.358,1.9,4.2,13.2,5.66
02-11-2012,0.1,10.0,16.7,3.5,63.2,1.8,0.1373,11.6,2221.0,2.82,0.596,0.399,0,0.0013,6.99,0.1,1.52,137.1,-0.035,1.2,3.5,11.2,4.91
03-11-2012,0.4,7.2,13.5,1.6,53.0,3.3,0.2067,19.2,2187.0,2.64,0.608,0.193,0,0.0059,8.97,1.92,2.77,186.4,-0.444,0.6,3.7,11.6,4.57
04-11-2012,0.3,8.9,14.0,3.3,48.5,3.2,0.1416,9.4,2261.0,2.8,0.728,0.409,1,0.0078,8.0,1.9,1.04,349.7,-0.445,0.8,3.0,11.7,4.19
05-11-2012,1.2,12.3,17.8,6.2,57.7,6.4,0.1973,30.8,2163.0,1.67,0.679,0.492,0,0.01,7.92,2.86,0.47,204.4,0.32,1.9,3.9,11.0,4.76
06-11-2012,0.3,7.6,11.4,3.1,57.4,16.8,0.2631,35.8,2215.0,2.11,0.672,0.546,3,0.0043,17.88,1.83,0.74,258.8,0.022,1.8,3.4,8.3,4.35
07-11-2012,0.2,11.2,15.0,7.0,47.3,9.9,0.306,23.1,2218.0,2.39,0.568,0.457,2,0.052,14.24,4.14,3.16,62.2,-0.213,1.7,2.6,8.1,3.89
08-11-2012,0.4,6.3,13.3,3.2,63.7,3.0,0.2182,24.3,2255.0,2.84,0.651,0.551,0,0.0018,12.21,2.96,1.52,83.0,-0.084,0.9,2.9,7.1,3.71
09-11-2012,0.6,5.2,10.3,-0.5,58.2,3.1,0.1053,21.0,2263.0,2.97,0.686,0.226,0,0.0162,6.48,2.39,0.08,210.7,-0.121,1.2,3.4,6.9,3.75
10-11-2012,1.0,11.4,14.6,6.0,63.2,11.2,0.333,24.6,2223.0,2.74,0.583,0.259,1,0.0076,18.44,1.24,2.4,153.6,-0.109,2.0,4.0,7.7,4.19
11-11-2012,0.4,6.6,13.3,2.9,53.4,3.5,0.0762,17.8,2253.0,2.91,0.635,0.425,1,0.0081,6.07,1.6,0.12,291.4,0.204,2.0,4.1,7.1,3.96
12-11-2012,0.6,7.1,12.6,3.6,49.6,1.7,0.166,38.1,2228.0,2.52,0.631,0.524,2,0.0064,10.28,0.37,0.29,48.4,-0.188,2.0,3.5,7.4,3.97
13-11-2012,0.7,7.6,10.8,4.2,62.0,1.3,0.2242,32.1,2275.0,2.32,0.742,0.273,0,0.004,11.8,5.42,2.13,71.7,0.372,1.7,3.9,7.3,4.07
14-11-2012,0.2,12.3,18.6,6.5,67.6,9.0,0.173,31.2,2204.0,2.2,0.664,0.45,0,0.0125,10.68,2.16,0.05,308.9,-0.223,1.5,3.9,6.5,3.66
15-11-2012,1.2,11.2,15.5,7.8,59.4,4.0,0.2446,33.7,2212.0,2.11,0.678,0.384,1,0.0261,8.69,2.43,3.24,54.9,-0.07,2.1,4.7,7.6,4.31
16-11-2012,0.9,7.0,10.1,0.1,47.6,14.1,0.117,9.0,2178.0,2.22,0.601,0.422,1,0.0129,3.18,0.1,0.5,278.6,0.062,2.3,5.0,8.4,4.57
17-11-2012,0.8,7.6,14.3,4.3,58.3,3.8,0.0985,24.6,2088.0,2.15,0.721,0.178,0,0.0095,6.06,2.57,0.82,289.3,-0.138,2.9,4.8,8.8,4.68
18-11-2012,0.2,6.4,9.5,1.7,64.2,5.4,0.2048,17.5,2185.0,2.62,0.676,0.471,3,0.0138,4.68,0.75,1.8,167.1,0.251,1.9,4.6,8.7,4.18
19-11-2012,0.4,8.6,16.0,3.0,63.2,26.6,0.227,44.6,2199.0,2.77,0.593,0.363,0,0.0146,16.81,1.85,2.74,238.1,-0.266,1.4,4.4,7.9,3.95
20-11-2012,0.5,11.8,16.1,8.0,62.1,7.0,0.05,27.2,2155.0,2.56,0.549,0.155,1,0.0101,4.28,1.63,0.99,25.1,0.097,1.1,4.2,8.1,3.86
21-11-2012,0.5,6.9,13.9,1.7,56.8,1.9,0.1132,24.8,2213.0,3.12,0.73,0.123,1,0.007,6.27,2.28,2.99,102.4,0.109,1.4,4.5,8.4,3.78
22-11-2012,0.4,7.4,15.0,2.6,57.0,7.7,0.0509,42.5,2183.0,2.64,0.739,0.332,0,0.0006,2.06,1.9,2.52,40.0,0.001,1.4,3.7,8.4,3.61
23-11-2012,1.3,10.2,13.3,5.3,54.9,6.9,0.0968,41.6,2233.0,2.51,0.65,0.219,1,0.0015,4.41,0.29,0.39,141.7,-0.017,2.2,4.1,9.1,4.37
24-11-2012,0.3,10.2,14.4,7.2,57.7,1.9,0.1919,30.7,2117.0,2.9,0.602,0.372,2,0.0092,10.36,3.02,0.37,9.3,-0.356,2.0,3.6,8.4,4.02
25-11-2012,0.7,6.9,10.0,2.7,58.2,3.5,0.1592,42.8,2209.0,3.05,0.659,0.308,3,0.0008,6.26,2.41,1.22,252.0,0.29,2.3,4.1,8.7,4.11
26-11-2012,0.5,7.4,12.7,0.6,65.6,9.5,0.2188,36.8,2257.0,2.24,0.592,0.395,3,0.0041,11.09,3.39,0.17,351.8,-0.56,1.5,4.2,8.6,4.0
27-11-2012,0.4,7.5,15.2,3.6,64.4,2.7,0.3154,31.4,2140.0,2.6,0.691,0.397,1,0.0128,14.7,1.52,0.33,195.1,-0.228,1.6,4.1,8.3,3.8
28-11-2012,0.9,10.8,17.6,5.1,47.7,13.7,0.2559,32.4,2279.0,2.81,0.683,0.207,0,0.0052,15.24,0.95,1.78,236.3,-0.107,1.8,4.5,9.0,4.13
29-11-2012,0.4,10.9,16.1,6.9,75.1,10.2,0.1846,30.8,2224.0,2.42,0.648,0.38,0,0.0238,10.2,1.67,0.19,179.5,0.034,1.7,4.5,8.2,3.91
30-11-2012,0.8,8.9,14.8,5.7,58.4,7.2,0.3913,13.7,2224.0,1.72,0.673,0.71,0,0.0108,22.53,2.93,0.1,107.0,-0.272,2.1,4.0,8.1,4.12
01-12-2012,1.1,4.7,11.9,-1.4,55.4,9.3,0.2279,35.2,2207.0,2.83,0.73,0.503,0,0.0001,11.34,0.23,0.38,297.3,-0.307,2.3,4.8,8.4,4.6
02-12-2012,1.2,12.2,17.0,5.7,72.0,2.9,0.1776,39.5,2270.0,2.46,0.646,0.552,0,0.0185,11.56,0.46,0.86,1.9,-0.198,3.1,5.3,9.4,5.11
03-12-2012,2.6,6.5,10.1,3.3,66.0,10.8,0.0808,50.0,2270.0,2.55,0.721,0.442,3,0.0027,9.66,0.27,1.71,148.2,0.062,4.9,7.4,11.6,6.95
04-12-2012,0.0,7.6,12.5,3.2,61.6,7.6,0.1821,18.7,2187.0,1.82,0.57,0.372,1,0.0014,9.73,1.8,0.98,156.2,-0.342,3.8,7.0,11.1,5.9
05-12-2012,0.4,4.7,12.1,1.1,64.3,4.3,0.2431,46.2,2191.0,2.43,0.74,0.341,0,0.0042,12.32,1.63,1.24,258.1,0.226,3.0,6.5,11.0,5.42
06-12-2012,0.4,3.9,10.5,-1.2,63.0,15.8,0.1522,36.4,2140.0,2.36,0.703,0.416,1,0.0054,4.33,1.48,0.05,80.3,0.552,0.8,6.5,11.0,5.01
07-12-2012,0.5,4.2,11.6,-2.0,60.3,10.9,0.1121,34.6,2216.0,2.27,0.604,0.563,1,0.0008,7.34,6.48,0.52,80.9,0.161,1.3,6.2,10.2,4.75
08-12-2012,1.0,8.7,13.1,3.4,65.0,8.8,0.2405,25.3,2259.0,2.26,0.623,0.36,0,0.0106,12.12,0.15,0.34,205.0,-0.237,1.9,6.1,10.9,5.04
09-12-2012,0.1,4.8,10.4,-1.1,64.3,5.8,0.2143,42.8,2173.0,2.24,0.632,0.32,0,0.0065,7.87,1.44,0.07,158.5,-0.082,1.6,5.0,10.3,4.39
10-12-2012,0.9,2.6,10.3,-2.7,55.0,10.0,0.1163,29.0,2180.0,2.31,0.658,0.296,0,0.0115,4.73,2.52,1.04,329.9,-0.541,2.0,3.3,10.7,4.63
11-12-2012,0.2,4.1,9.6,-2.6,56.2,3.3,0.1907,24.0,2165.0,2.97,0.604,0.441,0,0.0037,12.07,5.42,1.02,9.7,-0.192,1.2,3.5,10.5,4.13
12-12-2012,0.5,5.8,11.2,2.1,64.4,16.1,0.304,43.3,2186.0,2.13,0.597,0.43,3,0.0003,15.5,1.94,0.52,103.9,-0.306,1.6,3.6,10.1,4.01
