time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
12-06-2011,19.3,18.3,21.7,14.2,69.3,9.4,0.2914,36.2,1536.0,2.83,0.644,0.503,0,0.002,20.59,0.13,0.46,355.8,0.011,43.4,165.7,254.5,132.97
13-06-2011,6.9,17.1,22.0,11.6,72.5,0.4,0.3074,26.1,1613.0,3.45,0.699,0.293,1,0.0184,16.83,1.17,0.42,285.0,0.067,42.5,157.2,253.2,119.93
14-06-2011,25.6,18.3,24.0,14.9,100.0,1.8,0.4433,25.4,1536.0,3.58,0.777,0.649,1,0.0017,30.55,0.15,0.94,22.5,0.362,51.8,170.9,268.3,127.54
15-06-2011,19.7,17.6,24.3,14.2,88.0,5.2,0.3458,16.1,1558.0,3.42,0.8,0.479,1,0.0,22.77,3.81,1.14,171.1,-0.096,52.2,169.0,276.8,128.11
16-06-2011,5.4,17.6,23.4,12.8,77.3,8.2,0.3882,33.5,1547.0,3.04,0.681,0.53,1,0.0017,25.29,5.69,0.1,237.7,0.178,50.7,101.0,270.3,114.29
17-06-2011,33.6,17.9,25.6,11.7,80.3,1.1,0.4433,21.5,1561.0,3.24,0.688,0.482,3,0.0069,33.74,2.56,0.86,228.1,0.114,58.7,126.8,300.4,130.75
18-06-2011,8.7,18.0,24.9,13.2,67.8,2.8,0.2383,22.9,1501.0,2.71,0.682,0.633,2,0.0108,15.62,6.8,0.73,316.5,-0.131,47.7,119.2,299.6,119.84
19-06-2011,32.4,18.3,25.4,12.4,71.9,17.8,0.3457,34.0,1464.0,2.75,0.704,0.576,1,0.02,22.55,2.56,2.39,279.2,-0.69,74.7,132.3,298.0,134.26
20-06-2011,5.4,18.1,22.2,12.4,67.4,6.2,0.3927,28.3,1589.0,3.06,0.722,0.377,1,0.009,19.46,0.69,0.15,218.5,-0.216,46.5,130.8,288.0,119.52
21-06-2011,24.2,17.7,25.3,11.2,68.6,5.3,0.345,30.2,1544.0,3.49,0.659,0.544,0,0.0032,31.17,0.7,0.97,129.6,0.272,62.0,129.4,300.3,125.79
22-06-2011,4.5,17.8,24.8,12.3,79.8,2.7,0.3081,23.9,1515.0,3.11,0.688,0.509,0,0.0023,13.78,1.62,0.24,273.5,-0.198,34.1,114.2,283.2,111.42
23-06-2011,14.0,18.2,22.2,13.5,66.8,7.9,0.5187,31.0,1519.0,3.34,0.749,0.426,0,0.0022,30.24,1.22,0.66,153.3,-0.078,42.7,122.8,223.8,108.71
24-06-2011,22.6,18.5,23.3,14.3,85.6,8.7,0.3497,41.3,1567.0,3.12,0.672,0.72,3,0.0062,25.08,3.53,0.99,29.4,-0.305,41.1,111.8,238.6,115.0
25-06-2011,15.9,17.6,24.3,14.5,89.9,3.3,0.2934,29.4,1499.0,2.99,0.69,0.581,1,0.0071,18.28,0.5,0.34,140.2,-0.158,52.5,119.0,238.2,113.65
26-06-2011,17.4,17.5,22.4,12.8,94.0,7.5,0.3744,40.3,1526.0,3.27,0.757,0.531,0,0.0025,23.99,7.37,0.92,10.9,-0.141,55.9,104.0,236.3,114.01
27-06-2011,31.4,18.5,23.0,15.4,92.8,2.9,0.4436,26.9,1525.0,3.45,0.702,0.647,1,0.0,29.0,3.52,0.28,208.3,0.333,64.7,130.0,260.8,128.3
28-06-2011,1.0,18.4,25.1,15.3,67.5,1.8,0.3532,28.2,1511.0,2.84,0.733,0.505,0,0.0017,18.71,0.58,1.07,290.5,0.349,49.8,106.8,236.2,110.06
29-06-2011,14.0,17.9,25.1,14.1,93.9,6.7,0.3365,25.6,1557.0,2.67,0.622,0.577,1,0.0053,22.46,12.53,2.67,174.4,-0.309,46.4,116.3,230.5,107.55
30-06-2011,28.6,18.5,22.1,13.5,84.6,5.2,0.3715,28.6,1526.0,3.31,0.712,0.499,1,0.0006,27.36,0.61,0.72,231.7,0.083,43.6,130.9,253.7,120.02
01-07-2011,8.1,16.9,22.9,13.7,81.7,11.6,0.4095,21.3,1552.0,2.73,0.669,0.57,0,0.0072,21.37,0.65,3.49,115.1,-0.637,50.7,116.4,228.2,110.11
02-07-2011,19.8,16.9,22.3,11.3,78.2,0.6,0.3992,30.7,1552.0,2.64,0.708,0.576,0,0.0049,25.79,0.32,0.46,97.4,0.127,56.5,120.3,239.3,113.4
03-07-2011,27.1,17.6,21.4,13.8,84.0,2.3,0.3039,32.6,1590.0,3.62,0.815,0.719,0,0.0003,24.35,0.37,0.12,300.8,-0.243,55.0,130.0,234.0,123.49
04-07-2011,14.6,17.1,23.0,10.5,90.3,6.9,0.4394,27.7,1634.0,2.52,0.802,0.372,3,0.0004,23.14,1.62,0.16,271.4,-0.014,61.5,113.2,243.2,119.56
05-07-2011,6.5,17.9,25.8,11.3,100.0,3.5,0.299,33.6,1360.0,3.07,0.75,0.677,1,0.0011,15.77,1.27,0.89,328.7,0.062,48.2,118.7,225.5,108.13
06-07-2011,16.8,17.5,24.9,13.5,100.0,2.8,0.2907,26.5,1533.0,3.4,0.702,0.677,1,0.0004,18.06,1.42,0.3,232.3,-0.023,37.9,121.5,237.8,108.71
07-07-2011,7.6,16.4,20.0,10.1,75.4,7.4,0.3038,26.7,1540.0,2.6,0.636,0.872,1,0.0002,18.25,0.5,0.46,281.5,0.138,30.9,100.5,231.4,100.0
08-07-2011,38.7,17.4,21.0,13.6,100.0,9.4,0.3146,17.9,1590.0,2.71,0.72,0.629,0,0.0039,30.56,6.55,0.13,325.5,0.234,63.1,131.1,247.5,123.7
09-07-2011,23.7,18.2,22.9,12.3,74.3,7.6,0.4348,23.9,1487.0,2.45,0.791,0.482,0,0.0103,30.78,2.92,1.43,274.5,-0.082,70.0,135.0,255.3,128.85
10-07-2011,16.1,16.8,23.1,11.9,82.5,4.7,0.3282,38.5,1495.0,3.23,0.655,0.719,1,0.0081,21.3,0.93,0.19,190.3,0.128,78.5,124.0,254.0,125.62
11-07-2011,23.7,16.3,24.1,11.3,77.5,4.4,0.365,13.9,1509.0,2.61,0.715,0.535,1,0.0008,25.35,1.72,1.32,238.7,0.028,63.5,133.1,246.3,130.48
12-07-2011,19.6,16.9,21.9,11.0,72.4,4.6,0.3511,31.9,1470.0,2.6,0.642,0.518,1,0.0036,28.33,3.24,0.24,154.3,-0.383,59.4,146.2,264.9,130.51
13-07-2011,14.9,17.3,20.7,10.8,88.7,9.0,0.2977,30.0,1594.0,2.94,0.738,0.456,3,0.0191,20.52,4.67,0.05,293.6,0.147,58.2,144.3,265.8,125.83
14-07-2011,20.7,18.0,23.4,13.2,84.5,5.0,0.2594,39.0,1507.0,3.16,0.772,0.661,1,0.0089,16.14,0.43,0.26,100.1,0.359,55.2,157.4,257.9,127.66
15-07-2011,55.0,17.0,21.6,11.2,97.2,4.2,0.4725,33.9,1600.0,3.0,0.615,0.473,0,0.0165,38.52,11.76,0.39,164.0,-0.331,90.6,173.7,304.8,163.51
16-07-2011,25.4,16.8,23.1,12.4,79.0,0.2,0.5053,22.4,1573.0,2.91,0.662,0.533,1,0.0075,33.92,1.73,0.14,344.5,-0.468,101.1,175.4,310.4,164.38
17-07-2011,22.5,16.7,23.7,10.8,80.7,4.1,0.2731,31.2,1602.0,3.22,0.671,0.67,2,0.0092,20.99,4.61,0.14,63.8,0.12,102.9,181.8,305.8,162.22
18-07-2011,26.7,16.9,23.1,10.8,75.8,1.9,0.4915,25.0,1607.0,3.24,0.763,0.65,0,0.0002,31.54,2.37,2.89,93.9,-0.022,74.6,184.8,317.9,164.59
19-07-2011,19.7,16.5,23.9,13.0,82.1,5.8,0.3767,31.1,1532.0,3.28,0.702,0.482,0,0.011,24.15,3.15,0.38,357.7,-0.024,68.9,184.9,331.1,159.6
20-07-2011,42.9,17.7,24.1,13.0,56.4,2.8,0.4143,34.6,1549.0,2.57,0.654,0.45,3,0.0062,34.78,4.97,0.82,341.9,-0.256,89.3,212.9,357.2,178.56
21-07-2011,8.8,16.9,23.0,12.0,100.0,4.8,0.4758,30.7,1520.0,2.62,0.727,0.78,1,0.0225,25.91,5.28,1.85,215.3,0.355,71.4,201.0,358.4,160.58
22-07-2011,17.0,17.1,21.9,12.2,82.0,5.0,0.3307,29.4,1523.0,2.15,0.622,0.473,1,0.0128,21.95,1.33,4.04,226.5,-0.159,68.7,163.0,336.7,153.49
23-07-2011,16.4,16.6,22.3,11.0,78.1,6.3,0.3326,31.0,1534.0,3.72,0.641,0.455,1,0.0024,20.27,1.29,0.56,76.3,-0.434,42.2,154.0,329.4,146.87
24-07-2011,19.1,17.4,24.0,12.0,68.6,3.9,0.4102,39.2,1403.0,2.89,0.707,0.722,1,0.0017,27.44,2.11,1.36,329.5,0.325,52.5,150.6,332.4,143.94
25-07-2011,9.3,17.0,23.3,10.5,84.8,7.4,0.3599,31.5,1587.0,2.84,0.677,0.615,1,0.0034,20.37,2.58,0.78,193.1,0.271,44.8,133.2,318.0,131.65
26-07-2011,23.5,17.2,20.9,14.1,90.1,0.2,0.4499,46.8,1593.0,3.11,0.681,0.445,1,0.0003,27.49,5.98,0.4,229.3,-0.104,51.9,137.0,321.9,135.4
27-07-2011,20.5,17.5,21.8,11.7,92.5,3.7,0.363,33.4,1561.0,3.21,0.73,0.702,0,0.0068,25.24,0.79,1.44,349.6,0.006,53.3,114.6,327.5,135.59
28-07-2011,24.1,16.7,21.2,10.5,92.2,8.1,0.3923,16.2,1641.0,3.41,0.588,0.383,3,0.0056,27.93,1.16,0.93,247.0,-0.38,68.1,129.9,330.9,139.35
29-07-2011,11.9,17.7,20.7,11.0,85.6,8.9,0.3057,26.5,1593.0,3.39,0.679,0.623,1,0.0084,17.67,1.4,0.18,75.4,-0.213,56.5,124.8,287.8,130.35
30-07-2011,15.5,16.7,21.7,11.2,66.3,1.2,0.3681,21.6,1488.0,3.05,0.599,0.362,1,0.0104,22.29,0.94,0.14,50.8,-0.156,51.5,123.9,277.9,126.3
31-07-2011,18.0,16.8,22.2,11.6,87.0,5.2,0.4967,31.1,1490.0,3.12,0.635,0.484,2,0.0112,27.47,0.15,0.31,89.9,0.019,45.4,122.8,273.4,125.35
01-08-2011,3.9,17.5,20.8,11.9,93.8,1.5,0.3412,22.4,1572.0,2.64,0.556,0.602,1,0.0044,20.38,1.97,1.75,192.6,0.132,37.4,117.4,250.6,110.45
02-08-2011,12.1,16.5,22.9,12.9,79.9,3.7,0.3375,29.3,1524.0,2.85,0.789,0.427,1,0.0023,24.34,1.33,1.13,299.6,-0.072,34.0,106.0,243.0,105.98
03-08-2011,9.4,17.3,22.0,10.6,73.4,17.1,0.4072,27.6,1489.0,3.08,0.791,0.641,0,0.0069,22.85,5.86,0.14,180.1,-0.197,25.4,94.9,209.5,99.48
04-08-2011,11.1,17.1,22.0,13.7,100.0,1.6,0.3561,5.0,1498.0,3.59,0.689,0.627,3,0.0025,22.12,5.09,1.38,345.3,0.001,32.6,81.9,211.8,95.66
05-08-2011,15.2,16.9,23.9,11.1,73.5,4.3,0.3086,23.7,1524.0,1.75,0.783,0.619,1,0.0091,18.66,3.94,1.77,273.6,0.176,35.7,85.2,210.0,96.51
06-08-2011,20.2,16.9,20.9,13.8,77.6,5.5,0.3123,29.9,1521.0,2.81,0.658,0.509,0,0.0056,24.9,3.3,0.27,273.9,0.191,46.5,89.9,213.8,102.24
07-08-2011,33.1,17.0,22.1,11.6,83.8,6.9,0.5395,29.4,1526.0,2.59,0.709,0.597,3,0.0015,39.74,4.59,1.25,199.2,0.036,68.5,105.0,227.8,120.0
08-08-2011,13.7,16.7,22.9,12.7,65.9,2.1,0.4735,22.7,1446.0,3.33,0.696,0.626,0,0.0013,28.77,0.24,0.21,78.2,0.05,67.0,114.8,232.2,115.7
09-08-2011,16.3,15.5,21.9,9.3,82.6,11.2,0.4678,22.7,1553.0,3.83,0.723,0.518,0,0.0035,28.93,3.79,1.02,31.0,-0.149,63.1,119.0,225.0,114.65
10-08-2011,28.1,16.0,19.7,10.6,73.2,7.6,0.4373,25.1,1596.0,3.42,0.747,0.513,1,0.0032,30.39,1.08,1.7,146.6,0.142,58.1,137.7,232.6,125.55
11-08-2011,22.2,16.9,24.6,13.6,81.4,1.9,0.4377,40.7,1623.0,3.51,0.737,0.487,0,0.0072,26.54,1.71,0.06,286.4,0.09,66.6,148.8,230.7,128.92
12-08-2011,20.2,17.6,21.6,12.6,77.5,6.9,0.349,35.4,1543.0,1.75,0.645,0.669,1,0.0069,21.04,4.87,1.63,329.7,0.27,70.5,153.8,239.0,129.78
13-08-2011,77.2,16.4,20.8,10.8,90.8,6.3,0.3765,29.3,1531.0,2.78,0.695,0.398,1,0.0002,41.76,1.3,0.76,15.0,-0.358,119.6,210.8,300.7,187.51
14-08-2011,6.3,16.8,22.3,12.1,100.0,2.5,0.493,21.9,1563.0,2.92,0.672,0.512,0,0.0014,26.63,0.32,0.22,12.1,-0.161,103.7,184.0,289.0,165.69
15-08-2011,8.9,17.2,21.6,14.0,58.3,3.2,0.3697,24.8,1565.0,2.99,0.686,0.465,1,0.023,22.52,0.53,0.34,13.9,0.013,92.4,179.2,294.0,149.73
16-08-2011,26.4,18.2,24.1,14.5,96.5,9.4,0.3259,35.7,1567.0,3.11,0.723,0.508,0,0.0076,22.26,1.39,1.68,225.4,-0.038,41.6,189.3,308.3,153.67
17-08-2011,14.7,17.9,21.7,13.3,92.9,10.3,0.3094,28.9,1572.0,3.37,0.677,0.583,0,0.0019,20.05,1.81,0.49,130.6,-0.063,50.0,175.9,313.6,145.32
18-08-2011,8.9,16.8,19.9,13.2,68.3,4.5,0.2801,17.6,1503.0,2.84,0.835,0.631,0,0.01,16.73,2.2,3.78,314.4,0.123,50.0,162.6,311.4,132.42
19-08-2011,17.7,17.2,24.6,11.8,81.4,0.4,0.3761,28.9,1595.0,3.03,0.664,0.709,1,0.003,22.42,0.53,1.92,93.2,-0.051,41.3,160.1,313.9,130.26
20-08-2011,12.6,17.5,20.6,12.7,70.4,7.2,0.4274,22.8,1500.0,3.05,0.646,0.536,1,0.0036,24.5,1.92,2.05,207.9,-0.495,39.2,95.5,306.3,123.32
21-08-2011,9.5,16.6,20.4,13.1,88.9,9.5,0.2519,31.0,1523.0,3.69,0.631,0.54,1,0.01,14.58,0.26,0.4,285.2,-0.104,39.8,98.7,282.7,114.32
22-08-2011,29.2,16.2,22.5,11.3,90.2,10.0,0.4892,27.8,1606.0,3.34,0.679,0.458,0,0.0006,32.46,1.31,0.86,89.7,-0.137,51.3,119.0,298.2,126.37
23-08-2011,16.6,16.7,23.4,12.8,96.6,9.4,0.4252,17.0,1624.0,3.23,0.638,0.491,2,0.0179,24.58,0.47,0.22,154.0,0.644,55.3,109.2,298.5,124.02
24-08-2011,10.9,16.4,22.2,11.2,87.3,3.2,0.39,30.7,1452.0,3.29,0.782,0.653,0,0.0003,17.84,2.53,1.33,116.7,-0.002,56.7,105.4,281.3,116.32
25-08-2011,11.8,17.3,20.5,11.1,85.5,13.1,0.3993,19.5,1467.0,3.07,0.767,0.421,1,0.0042,24.19,0.52,0.66,330.3,-0.029,39.3,108.3,270.9,110.67
26-08-2011,37.5,17.4,21.5,11.2,94.3,5.0,0.4288,27.9,1581.0,3.61,0.733,0.614,1,0.163,34.59,2.59,0.38,30.3,-0.066,60.2,128.1,288.2,131.57
27-08-2011,14.5,17.0,20.4,10.3,80.5,7.8,0.378,14.1,1618.0,3.66,0.707,0.575,0,0.0048,23.14,0.69,1.38,171.4,0.537,63.8,130.0,225.5,126.33
28-08-2011,8.9,16.9,21.3,13.1,84.4,2.4,0.3462,43.6,1583.0,3.12,0.704,0.487,0,0.0011,16.65,1.57,1.73,17.3,-0.094,60.9,129.4,228.1,116.28
29-08-2011,10.2,15.8,19.4,12.6,76.0,5.6,0.2033,25.9,1565.0,2.79,0.674,0.637,0,0.011,11.64,2.66,0.83,246.7,-0.044,33.6,110.4,229.4,109.04
30-08-2011,24.7,16.4,19.4,10.8,76.7,3.6,0.4053,10.9,1574.0,2.7,0.755,0.732,1,0.0071,26.86,0.22,0.18,28.1,-0.188,43.8,118.5,227.7,117.38
31-08-2011,34.0,17.2,22.5,10.3,94.4,6.7,0.3708,33.3,1543.0,2.24,0.73,0.612,1,0.001,29.33,0.48,0.98,93.6,-0.047,68.9,141.6,247.0,133.78
01-09-2011,11.2,18.6,24.5,14.7,91.9,2.2,0.3918,27.8,1519.0,2.85,0.674,0.581,1,0.0001,21.07,2.07,3.34,212.1,-0.094,69.9,141.0,249.3,124.91
02-09-2011,35.4,18.3,24.8,14.1,74.0,1.2,0.3252,33.8,1491.0,3.37,0.797,0.441,0,0.0006,28.41,1.19,1.98,21.6,0.36,80.6,138.9,267.0,141.57
03-09-2011,5.3,18.6,22.2,14.4,93.4,1.5,0.4478,16.9,1495.0,2.38,0.692,0.559,3,0.0062,20.94,5.46,3.78,349.9,-0.024,51.9,129.7,259.7,125.64
04-09-2011,3.3,17.0,23.0,10.9,80.6,10.5,0.2989,25.0,1627.0,3.18,0.755,0.516,1,0.0019,18.78,3.96,0.87,104.0,-0.27,44.0,124.1,253.5,110.09
05-09-2011,7.8,18.0,21.6,13.1,74.0,4.3,0.3972,25.4,1517.0,3.45,0.707,0.604,0,0.0047,24.24,1.43,0.44,80.3,-0.014,16.4,121.7,232.1,101.38
06-09-2011,13.1,17.8,24.8,14.6,77.9,5.3,0.2915,24.4,1540.0,2.9,0.738,0.589,0,0.0033,21.48,0.16,1.69,168.4,-0.948,24.2,110.1,228.6,99.27
07-09-2011,15.6,17.3,22.6,10.7,51.6,2.9,0.2821,23.8,1478.0,2.76,0.688,0.576,1,0.005,21.98,0.23,0.58,300.6,0.76,36.5,91.7,233.3,99.98
08-09-2011,11.0,17.1,20.5,10.7,61.7,7.7,0.3716,38.6,1491.0,2.63,0.704,0.407,1,0.0028,19.57,0.96,0.05,291.9,0.106,39.7,91.5,232.5,95.98
09-09-2011,44.4,18.6,24.1,12.6,82.2,3.3,0.2643,11.9,1524.0,3.54,0.762,0.617,2,0.0063,25.02,0.58,2.53,331.8,0.381,71.0,100.5,239.4,125.99
10-09-2011,10.3,16.8,21.7,11.0,78.7,3.0,0.5182,22.0,1450.0,2.83,0.657,0.666,0,0.0002,26.5,3.56,0.51,273.8,-0.365,65.7,105.5,235.2,117.39
11-09-2011,1.8,17.2,24.9,12.2,93.6,5.8,0.3378,34.6,1599.0,3.08,0.624,0.44,0,0.013,19.9,1.94,0.39,119.3,0.106,56.5,104.0,228.1,101.58
12-09-2011,14.8,18.8,25.5,13.6,73.0,8.5,0.4523,32.3,1572.0,3.24,0.709,0.493,0,0.0001,26.28,1.68,0.79,293.3,-0.328,26.9,111.0,232.7,101.14
13-09-2011,3.4,17.5,25.1,13.1,96.8,7.2,0.3668,23.5,1505.0,3.41,0.652,0.485,3,0.0008,19.36,1.52,1.84,164.9,-0.368,20.0,101.3,211.4,89.37
14-09-2011,5.6,18.6,22.6,12.6,79.3,3.2,0.4952,24.4,1479.0,3.3,0.564,0.711,1,0.0004,27.64,0.21,1.36,253.4,-0.332,23.8,91.3,183.0,81.57
15-09-2011,11.1,17.8,22.1,12.7,78.6,3.6,0.4512,24.2,1646.0,3.64,0.785,0.506,3,0.0067,25.3,0.18,2.44,143.7,0.301,20.1,91.4,182.9,80.43
16-09-2011,5.8,18.5,22.7,11.9,67.2,3.0,0.2541,27.8,1562.0,2.74,0.631,0.643,1,0.0025,15.47,6.82,1.1,242.7,-0.243,22.5,52.8,153.3,74.17
17-09-2011,11.7,18.4,24.0,14.8,74.1,8.4,0.55,19.3,1453.0,3.13,0.659,0.408,1,0.0088,31.88,2.1,0.14,240.3,0.092,28.6,54.2,159.7,74.74
18-09-2011,11.8,17.1,24.5,10.4,83.6,3.4,0.3938,23.6,1504.0,2.98,0.742,0.678,3,0.0071,24.36,6.41,0.3,60.2,-0.142,29.3,64.2,168.2,75.33
19-09-2011,13.7,17.0,21.0,12.7,69.1,5.0,0.3966,39.7,1457.0,3.25,0.658,0.496,1,0.0022,24.06,0.16,1.29,214.1,-0.191,37.2,63.1,174.1,77.73
20-09-2011,18.3,17.1,24.8,10.2,86.2,6.5,0.3741,31.7,1501.0,3.16,0.736,0.596,0,0.0016,20.32,0.91,0.53,211.1,-0.067,43.8,78.0,179.3,84.37
21-09-2011,15.9,18.7,26.7,14.3,84.8,4.0,0.3598,33.7,1517.0,3.12,0.692,0.638,0,0.0092,23.44,1.49,0.43,214.7,-0.534,47.9,88.3,179.6,87.62
22-09-2011,5.1,17.4,23.7,12.8,88.0,5.2,0.4046,19.8,1573.0,2.72,0.641,0.429,0,0.0586,20.08,3.18,0.99,278.0,0.305,39.3,82.3,173.7,79.57
23-09-2011,16.0,17.9,21.0,14.1,92.2,3.2,0.2398,29.9,1504.0,3.24,0.689,0.609,1,0.0143,14.76,1.29,1.0,81.6,-0.038,37.0,92.5,145.3,83.64
24-09-2011,10.1,18.9,25.6,15.2,92.6,1.4,0.3869,26.7,1528.0,3.23,0.786,0.544,1,0.0018,20.24,2.73,0.94,22.8,0.038,31.2,90.9,145.1,81.19
25-09-2011,4.0,18.1,24.2,12.8,83.2,1.0,0.5055,29.0,1457.0,3.35,0.65,0.684,0,0.0022,26.66,0.42,0.41,192.9,-0.221,30.1,83.1,147.3,73.01
26-09-2011,15.3,17.5,24.1,10.6,93.9,5.7,0.4261,43.0,1542.0,3.2,0.695,0.646,1,0.0183,27.83,0.18,0.49,118.0,0.029,29.4,84.7,147.8,77.36
27-09-2011,7.8,18.7,24.7,13.8,85.4,3.7,0.3808,33.0,1459.0,3.5,0.594,0.589,0,0.0004,22.43,1.22,0.06,80.6,-0.217,27.1,74.2,152.2,73.56
28-09-2011,15.4,18.4,24.9,14.9,81.0,7.2,0.3894,27.1,1547.0,3.03,0.639,0.566,1,0.002,26.66,0.59,0.77,248.8,-0.149,38.5,73.7,162.0,77.92
29-09-2011,14.4,17.0,20.9,11.5,76.0,1.5,0.2159,27.6,1474.0,3.07,0.702,0.55,0,0.0023,14.81,1.35,0.85,297.3,-0.083,37.6,83.0,165.3,80.63
30-09-2011,13.5,18.7,25.9,13.8,76.4,4.5,0.3324,20.7,1544.0,2.81,0.699,0.624,1,0.0144,18.35,3.86,1.57,264.3,-0.067,43.3,80.5,173.0,82.04
01-10-2011,10.7,17.4,25.3,14.0,87.7,5.9,0.4851,40.2,1453.0,3.26,0.737,0.597,0,0.001,27.13,1.04,0.55,216.1,0.363,38.6,81.1,172.0,80.43
02-10-2011,18.7,18.3,22.9,12.6,77.7,8.2,0.3135,27.1,1572.0,3.19,0.692,0.517,2,0.0052,18.18,0.34,0.05,269.3,0.317,42.9,95.8,178.9,87.07
03-10-2011,18.2,17.9,23.5,13.5,74.5,2.8,0.3702,34.4,1496.0,2.59,0.714,0.544,2,0.0034,24.3,3.05,0.18,187.3,-0.479,47.6,98.7,183.4,92.21
04-10-2011,18.3,17.5,24.5,11.9,97.4,1.4,0.3722,24.8,1515.0,3.6,0.607,0.515,0,0.0163,24.8,1.08,1.35,56.3,-0.06,55.2,109.2,183.4,96.68
05-10-2011,5.2,18.2,26.0,14.2,72.2,14.7,0.4036,36.7,1470.0,3.32,0.695,0.516,0,0.0011,19.69,0.92,0.4,12.3,0.28,41.7,99.0,172.7,87.38
06-10-2011,10.3,18.9,26.5,14.6,89.0,9.0,0.2378,23.7,1473.0,2.82,0.681,0.614,3,0.0021,16.04,0.15,0.69,39.4,-0.22,33.8,94.9,177.9,84.57
07-10-2011,6.1,16.9,24.0,13.3,78.2,6.3,0.3969,35.6,1570.0,2.77,0.592,0.391,0,0.0022,21.98,1.52,0.13,170.1,-0.066,21.6,87.5,168.0,77.98
08-10-2011,3.8,18.2,22.1,13.0,80.2,7.8,0.3708,34.2,1551.0,2.94,0.623,0.54,1,0.0015,20.47,1.12,0.05,259.3,0.139,20.2,80.6,161.7,70.09
09-10-2011,3.3,19.0,24.0,14.5,81.4,10.2,0.3673,38.3,1577.0,3.27,0.765,0.397,3,0.0064,18.97,4.33,1.32,219.2,-0.207,13.2,65.2,161.0,62.87
10-10-2011,0.6,17.2,21.9,10.3,63.0,14.7,0.3674,24.8,1576.0,3.65,0.69,0.471,0,0.0006,16.04,1.68,2.09,7.9,0.007,7.7,47.6,146.3,54.04
11-10-2011,8.0,17.7,24.6,13.0,81.2,5.8,0.3879,31.9,1550.0,3.01,0.695,0.605,1,0.0016,23.44,3.78,0.08,306.9,-0.011,11.9,37.3,146.5,53.94
12-10-2011,19.4,18.3,25.8,15.2,85.6,6.3,0.301,24.3,1580.0,3.46,0.693,0.619,0,0.0023,16.04,3.44,0.1,43.8,0.281,28.0,51.5,150.5,65.25
13-10-2011,15.0,19.3,23.0,14.4,88.9,2.2,0.4513,21.7,1522.0,2.79,0.703,0.539,3,0.0033,27.65,0.42,0.05,64.1,0.129,42.4,56.2,151.1,70.46
14-10-2011,9.6,18.1,24.4,12.9,72.5,11.8,0.3948,28.1,1496.0,3.52,0.7,0.529,0,0.001,24.79,6.11,1.42,285.3,0.105,44.0,59.7,147.2,69.49
15-10-2011,13.6,19.1,25.8,13.0,75.2,12.6,0.4043,44.7,1578.0,2.92,0.693,0.507,1,0.003,21.92,2.03,0.41,57.6,-0.007,38.2,69.5,150.1,72.67
16-10-2011,17.1,18.3,26.1,12.5,67.0,2.3,0.2169,24.9,1506.0,2.68,0.701,0.54,2,0.0045,14.78,0.64,0.23,340.2,0.149,40.3,83.3,148.5,78.87
17-10-2011,23.9,18.0,24.3,13.9,80.1,3.2,0.3182,27.7,1532.0,2.93,0.688,0.691,0,0.0012,23.46,0.75,0.61,304.8,-0.082,54.6,106.6,154.2,90.94
18-10-2011,5.4,17.9,21.0,12.6,74.3,7.0,0.2013,19.9,1553.0,3.06,0.655,0.644,2,0.0002,10.31,2.31,3.63,124.4,0.335,46.4,104.0,141.3,82.7
19-10-2011,18.2,17.8,24.1,13.4,99.1,4.8,0.3128,35.4,1539.0,3.49,0.649,0.654,3,0.0048,21.22,2.85,2.65,92.4,0.257,47.5,102.8,154.3,88.49
20-10-2011,14.8,17.7,21.0,13.1,78.4,7.6,0.4889,30.4,1497.0,3.03,0.752,0.521,0,0.0036,28.76,0.12,1.92,32.3,0.203,38.4,102.6,158.8,90.02
21-10-2011,3.3,17.6,23.0,12.8,78.8,12.2,0.3562,23.0,1564.0,3.6,0.764,0.542,1,0.0017,18.23,0.35,0.45,261.6,-0.016,36.3,96.3,156.0,79.82
22-10-2011,15.7,17.7,23.2,12.8,88.9,3.8,0.5476,31.5,1474.0,3.41,0.654,0.718,1,0.0104,32.34,1.61,1.22,119.4,0.069,33.8,98.4,167.9,83.54
23-10-2011,2.2,18.5,25.8,11.8,80.9,0.5,0.2818,25.7,1455.0,3.22,0.665,0.621,0,0.0035,14.0,1.43,0.18,356.2,-0.453,21.2,83.5,166.8,73.21
24-10-2011,9.8,16.8,21.6,10.3,80.5,3.2,0.4333,21.7,1587.0,2.77,0.714,0.313,0,0.0091,25.99,0.42,0.86,319.8,-0.041,27.7,69.4,176.0,72.03
25-10-2011,9.7,18.1,21.1,14.7,68.7,2.3,0.3157,31.5,1471.0,3.07,0.711,0.493,0,0.002,19.34,0.72,0.05,278.6,0.093,21.7,73.7,177.7,70.93
26-10-2011,13.3,17.4,24.6,11.4,87.0,1.8,0.3852,20.5,1507.0,2.84,0.716,0.693,0,0.0008,24.7,0.63,0.89,280.5,0.025,32.8,68.8,171.6,73.59
