time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
24-11-2013,26.8,29.9,23.6,0.0,0.0,0.0,20.0,10.8,0.0,5.6,8.9,1003.7,0.05,0.05,25.7,5.69,3.43,3.4,10.0,0.96,5.0,0.4,7.04
25-11-2013,26.9,29.2,24.5,0.0,0.0,0.0,20.0,10.9,0.0,1.0,1.6,1008.5,0.111,0.111,25.8,3.5,1.82,3.01,13.0,0.77,15.1,0.3,13.13
26-11-2013,27.2,30.6,23.7,0.0,0.0,0.0,20.0,11.2,0.0,2.9,4.7,1003.7,0.077,0.05,26.1,3.03,2.58,3.28,12.0,1.45,5.0,0.3,9.73
27-11-2013,27.3,31.3,23.3,0.0,0.0,0.0,20.0,11.3,0.0,10.6,21.6,1004.5,0.068,0.071,26.2,5.0,2.96,4.03,10.5,0.7,5.0,0.2,8.82
28-11-2013,27.5,30.3,24.7,0.0,0.0,0.0,20.0,11.5,0.0,4.2,7.4,1000.9,0.084,0.073,26.4,4.51,2.76,3.28,14.0,0.98,5.0,0.2,10.42
29-11-2013,27.3,29.4,25.1,0.0,0.0,0.0,22.7,11.8,0.0,4.6,8.2,1007.5,0.05,0.05,26.2,7.77,1.8,2.8,13.1,0.9,5.3,0.2,7.29
30-11-2013,26.5,29.5,23.6,0.0,0.0,0.0,20.0,10.5,0.0,1.0,1.9,1006.4,0.05,0.05,25.5,7.32,3.41,3.03,10.0,1.06,5.0,0.1,7.01
01-12-2013,25.7,29.0,22.3,0.0,0.0,0.0,20.0,9.7,27.8,1.2,2.5,1005.2,0.053,0.05,24.8,3.03,2.2,2.88,10.0,1.21,5.0,0.1,7.31
02-12-2013,25.1,28.1,22.1,0.0,0.0,0.0,20.0,9.1,0.0,4.8,8.6,1009.5,0.05,0.05,24.3,6.55,3.66,3.14,10.0,1.24,5.0,0.1,7.01
03-12-2013,25.2,27.3,23.0,0.0,0.0,0.0,20.0,9.2,0.0,6.1,15.4,1007.3,0.054,0.055,24.4,4.49,2.24,2.92,10.0,0.81,10.8,0.1,7.41
04-12-2013,25.3,29.3,21.3,0.0,0.0,0.0,20.0,9.3,0.0,2.0,4.2,1004.1,0.132,0.125,24.5,2.92,2.83,3.46,10.0,1.18,5.0,0.1,15.21
05-12-2013,25.3,27.1,23.6,0.0,0.0,0.0,20.0,9.3,0.0,5.1,9.3,1004.7,0.053,0.068,24.5,3.01,2.32,2.95,10.0,0.93,5.0,0.1,7.31
06-12-2013,25.4,29.5,21.2,0.0,0.0,0.0,20.0,9.4,0.0,1.0,1.7,1006.5,0.07,0.057,24.6,3.33,1.97,3.07,10.0,1.08,5.0,0.1,9.01
07-12-2013,24.9,28.0,21.9,0.0,0.0,0.0,20.0,8.9,0.0,1.0,1.6,1008.2,0.05,0.056,24.2,4.97,2.75,3.2,10.0,1.14,6.4,0.0,7.0
08-12-2013,25.0,27.4,22.6,0.0,0.0,0.0,20.0,9.0,0.0,2.8,4.3,1009.0,0.071,0.065,24.3,4.24,2.22,3.07,10.0,0.79,5.0,0.0,9.1
09-12-2013,24.8,26.8,22.9,0.0,0.0,0.0,20.0,8.8,0.0,1.0,1.8,1003.9,0.061,0.06,24.1,4.78,2.8,2.95,10.0,1.18,5.0,0.0,8.1
10-12-2013,24.9,27.4,22.3,0.0,0.0,0.0,20.0,8.9,0.0,3.3,6.5,1006.5,0.05,0.05,24.1,5.27,3.45,2.78,10.0,0.96,5.0,0.0,7.0
11-12-2013,24.3,26.3,22.4,0.0,0.0,0.0,20.0,8.3,0.0,8.0,17.3,1002.0,0.05,0.05,23.7,1.0,1.81,2.95,10.0,0.71,5.0,0.0,7.0
12-12-2013,24.5,27.7,21.3,0.0,0.0,0.0,20.0,8.5,0.0,11.1,17.9,1008.6,0.099,0.09,23.8,5.37,3.01,3.04,10.0,1.06,9.0,0.0,11.9
13-12-2013,24.4,26.6,22.3,0.0,0.0,0.0,20.0,8.4,0.0,5.0,8.5,1010.5,0.076,0.067,23.8,5.92,2.96,3.06,10.0,0.84,5.0,0.0,9.6
14-12-2013,24.4,27.9,21.0,0.0,0.0,0.0,20.0,8.4,0.0,4.5,9.2,1007.0,0.05,0.05,23.8,5.83,2.51,2.82,10.0,0.96,5.0,0.0,7.0
15-12-2013,24.6,26.9,22.3,0.0,0.0,0.0,20.0,8.6,0.0,4.6,7.0,1006.9,0.072,0.073,23.9,4.01,2.14,3.07,10.0,1.2,5.0,0.0,9.2
16-12-2013,24.7,28.2,21.2,0.0,0.0,0.0,20.0,8.7,0.0,3.9,5.9,1002.1,0.05,0.05,24.0,1.0,0.97,2.74,10.0,0.95,5.0,0.0,7.0
17-12-2013,25.2,28.7,21.7,0.0,0.0,0.0,20.0,9.2,0.0,8.9,13.7,1012.3,0.055,0.053,24.4,5.35,2.96,2.91,10.0,0.99,5.0,0.0,7.5
18-12-2013,24.8,28.4,21.3,0.0,0.0,0.0,20.0,8.8,0.0,3.1,4.7,1007.7,0.05,0.05,24.1,4.57,2.8,3.29,10.0,1.02,5.0,0.0,7.0
19-12-2013,24.8,27.0,22.6,0.0,0.0,0.0,20.0,8.8,0.0,2.2,3.5,1003.8,0.05,0.05,24.1,3.86,2.04,2.78,10.0,0.72,5.0,0.0,7.0
20-12-2013,24.9,27.1,22.6,0.0,0.0,0.0,20.0,8.9,0.0,1.0,1.7,1007.1,0.074,0.068,24.1,9.52,3.34,2.82,10.0,1.05,5.0,0.0,9.4
21-12-2013,24.7,27.7,21.6,0.0,0.0,0.0,20.0,8.7,0.0,6.6,13.2,1007.9,0.05,0.05,24.0,4.07,2.44,3.25,10.0,0.68,5.0,0.0,7.0
22-12-2013,24.7,27.0,22.5,0.0,0.0,0.0,20.0,8.7,0.0,9.3,17.6,1004.0,0.05,0.05,24.0,4.68,2.88,3.02,10.0,1.05,5.0,0.0,7.0
23-12-2013,24.7,28.1,21.2,0.0,0.0,0.0,20.0,8.7,16.4,7.4,11.8,1007.0,0.05,0.05,24.0,1.0,1.2,2.79,10.0,1.1,5.0,0.0,7.0
24-12-2013,25.2,27.4,23.1,0.0,0.0,0.0,20.0,9.2,0.0,7.1,16.7,1012.0,0.05,0.05,24.5,3.25,1.72,3.02,10.0,1.28,5.7,0.0,7.0
25-12-2013,24.9,27.0,22.8,0.0,0.0,0.0,20.0,8.9,9.2,3.8,6.6,1005.9,0.05,0.05,24.2,1.0,0.95,2.53,10.0,1.16,5.0,0.0,7.0
26-12-2013,25.0,29.3,20.8,0.0,0.0,0.0,20.0,9.0,0.0,4.0,7.0,1007.9,0.05,0.05,24.3,7.07,2.55,3.1,10.0,0.86,5.0,0.0,7.0
27-12-2013,24.7,28.9,20.4,0.0,0.0,0.0,20.0,8.7,0.0,8.3,13.1,1013.1,0.05,0.05,24.0,3.76,2.07,2.72,10.0,0.75,5.0,0.0,7.0
28-12-2013,25.3,28.5,22.1,0.1,0.1,1.0,20.0,9.3,3.7,5.8,9.9,1008.9,0.05,0.05,24.5,1.77,2.35,3.01,12.6,1.11,5.0,0.1,7.01
29-12-2013,24.8,27.9,21.7,0.0,0.0,0.0,20.0,8.8,0.0,4.0,6.2,1013.0,0.05,0.05,24.1,3.21,1.3,2.66,13.6,1.07,5.0,0.1,7.01
30-12-2013,24.9,29.1,20.7,0.0,0.0,0.0,20.0,8.9,0.0,4.4,6.6,1012.4,0.05,0.05,24.2,2.26,1.39,3.27,10.0,1.16,5.0,0.1,7.01
31-12-2013,24.5,28.3,20.8,0.0,0.0,0.0,20.0,8.5,0.0,3.3,5.2,1004.8,0.05,0.05,23.9,4.34,2.11,3.28,10.0,0.91,5.0,0.1,7.01
01-01-2014,24.7,28.4,21.1,0.0,0.0,0.0,20.0,8.7,0.0,9.3,18.4,1001.8,0.05,0.052,24.0,2.59,0.66,2.81,10.0,0.61,5.0,0.1,7.01
02-01-2014,24.5,28.2,20.8,0.0,0.0,0.0,20.0,8.5,24.7,3.4,5.3,1012.4,0.05,0.05,23.8,1.61,0.92,3.09,10.0,0.75,5.0,0.0,7.0
03-01-2014,24.2,27.1,21.2,0.0,0.0,0.0,20.0,8.2,0.0,4.3,6.5,1011.6,0.05,0.05,23.5,7.86,3.05,2.93,10.0,0.78,5.0,0.0,7.0
04-01-2014,23.6,27.4,19.8,0.0,0.0,0.0,20.0,7.6,0.0,3.9,6.6,1011.4,0.05,0.05,23.1,9.68,3.62,3.01,10.0,1.04,5.0,0.0,7.0
05-01-2014,23.5,28.6,18.4,0.0,0.0,0.0,20.0,7.5,0.0,11.4,22.6,1011.1,0.05,0.05,23.0,6.38,2.53,2.8,10.0,0.92,5.0,0.0,7.0
06-01-2014,23.7,28.4,19.0,0.0,0.0,0.0,20.0,7.7,0.0,6.2,9.4,1007.0,0.05,0.05,23.2,3.6,1.65,2.76,10.0,0.77,5.0,0.0,7.0
07-01-2014,24.0,27.9,20.2,0.0,0.0,0.0,20.0,8.0,0.0,7.7,13.5,1011.9,0.05,0.05,23.4,4.71,2.11,2.64,10.0,1.15,5.0,0.0,7.0
08-01-2014,24.0,28.7,19.3,0.0,0.0,0.0,20.0,8.0,0.0,6.2,9.4,1010.4,0.05,0.05,23.4,2.35,2.52,2.71,10.0,0.52,5.0,0.0,7.0
09-01-2014,24.2,28.4,19.9,0.0,0.0,0.0,20.0,8.2,0.0,7.2,11.8,1007.8,0.05,0.05,23.5,4.37,2.9,2.75,10.0,0.93,5.0,0.0,7.0
10-01-2014,24.4,28.6,20.2,0.0,0.0,0.0,20.0,8.4,0.0,7.2,17.6,1004.8,0.05,0.05,23.8,2.43,1.88,3.08,10.0,0.89,5.0,0.0,7.0
11-01-2014,24.3,27.3,21.2,0.0,0.0,0.0,20.0,8.3,0.0,7.1,11.2,1014.2,0.05,0.05,23.6,5.1,3.39,3.05,10.0,1.07,5.0,0.0,7.0
12-01-2014,24.1,28.5,19.7,0.0,0.0,0.0,20.0,8.1,0.0,9.1,19.0,1006.4,0.05,0.05,23.5,7.91,3.07,3.03,10.0,0.94,5.0,0.0,7.0
13-01-2014,23.8,28.3,19.4,0.0,0.0,0.0,20.0,7.8,1.1,8.5,20.4,1014.5,0.05,0.05,23.3,7.45,3.2,2.54,10.0,1.17,5.0,0.0,7.0
14-01-2014,24.2,28.2,20.2,0.0,0.0,0.0,20.0,8.2,2.5,5.0,7.9,1005.5,0.05,0.05,23.5,2.66,2.91,2.79,10.0,0.91,5.0,0.0,7.0
15-01-2014,24.0,28.8,19.2,0.0,0.0,0.0,23.6,8.7,4.1,12.3,18.8,1006.5,0.062,0.058,23.4,4.57,2.22,2.28,10.0,0.91,5.0,0.0,8.56
16-01-2014,24.4,27.8,21.0,0.0,0.0,0.0,20.9,8.6,0.0,6.9,10.4,1005.6,0.063,0.062,23.7,5.36,2.83,2.42,10.0,1.01,5.0,0.0,8.39
17-01-2014,24.2,28.7,19.7,0.0,0.0,0.0,21.8,8.5,8.0,3.4,6.6,1013.8,0.05,0.05,23.5,3.57,2.33,2.36,10.0,0.68,5.0,0.0,7.18
18-01-2014,24.3,28.9,19.7,0.0,0.0,0.0,20.0,8.3,11.5,9.2,20.2,1013.3,0.05,0.05,23.7,6.24,3.89,2.85,10.0,0.85,5.0,0.0,7.0
19-01-2014,24.0,27.5,20.4,0.0,0.0,0.0,20.0,8.0,7.5,9.0,13.7,1010.1,0.055,0.05,23.4,8.28,4.15,2.84,10.0,0.88,5.0,0.0,7.5
20-01-2014,24.3,27.9,20.8,0.0,0.0,0.0,20.0,8.3,0.0,14.4,24.0,1016.6,0.05,0.05,23.7,6.75,2.63,2.98,10.0,1.21,5.0,0.0,7.0
21-01-2014,24.1,26.9,21.2,0.0,0.0,0.0,20.0,8.1,0.0,5.7,8.9,1012.3,0.05,0.05,23.4,3.63,2.52,2.86,10.0,1.04,5.0,0.0,7.0
22-01-2014,24.2,28.8,19.6,0.0,0.0,0.0,20.0,8.2,32.9,7.7,14.0,1013.4,0.05,0.05,23.6,7.97,4.37,3.27,10.0,1.26,5.0,0.0,7.0
23-01-2014,24.4,27.0,21.8,0.0,0.0,0.0,20.0,8.4,4.8,6.6,13.2,1010.2,0.05,0.05,23.8,4.82,1.75,2.6,10.0,1.08,5.0,0.0,7.0
24-01-2014,24.8,30.7,18.9,0.0,0.0,0.0,24.2,9.6,0.0,10.3,16.6,1012.6,0.05,0.05,24.1,5.83,2.6,2.37,10.0,0.69,10.2,0.0,7.42
25-01-2014,24.6,29.4,19.8,0.0,0.0,0.0,29.3,10.5,0.0,1.0,2.1,1006.5,0.05,0.05,23.9,6.11,1.73,2.19,10.0,1.24,5.0,0.0,7.93
26-01-2014,24.1,28.7,19.4,0.0,0.0,0.0,22.9,8.7,2.8,4.1,7.5,1010.0,0.05,0.05,23.5,4.82,3.23,2.31,10.0,1.03,5.0,0.0,7.29
27-01-2014,23.8,27.9,19.6,0.0,0.0,0.0,20.0,7.8,0.0,6.2,12.2,1009.9,0.05,0.05,23.2,4.31,1.76,2.65,10.0,0.99,10.7,0.0,7.0
28-01-2014,23.8,28.4,19.3,0.0,0.0,0.0,20.0,7.8,0.0,10.2,16.7,1009.8,0.05,0.05,23.3,3.89,2.54,2.88,10.0,0.83,5.0,0.0,7.0
29-01-2014,23.8,28.3,19.3,0.0,0.0,0.0,20.0,7.8,0.0,8.7,17.9,1013.9,0.05,0.05,23.2,5.79,2.17,2.92,10.0,0.8,5.0,0.0,7.0
30-01-2014,24.2,28.4,19.9,0.0,0.0,0.0,20.0,8.2,0.0,12.2,19.2,1008.7,0.054,0.05,23.5,4.77,2.84,2.79,10.0,1.1,5.0,0.0,7.4
31-01-2014,24.4,28.3,20.5,0.0,0.0,0.0,20.0,8.4,0.0,11.9,24.0,1009.1,0.05,0.05,23.7,6.32,2.76,3.02,10.0,1.2,5.0,0.0,7.0
01-02-2014,24.2,29.2,19.3,0.0,0.0,0.0,20.0,8.2,0.0,10.3,17.4,1013.5,0.076,0.078,23.6,7.45,3.36,2.86,10.0,0.93,5.0,0.0,9.6
02-02-2014,24.5,29.8,19.2,0.0,0.0,0.0,20.0,8.5,36.9,10.2,16.1,1011.7,0.05,0.05,23.9,3.6,2.05,2.9,10.0,1.1,5.0,0.0,7.0
03-02-2014,24.8,29.6,19.9,0.0,0.0,0.0,21.5,9.1,0.0,7.7,13.5,1010.9,0.05,0.05,24.0,6.19,2.48,2.45,10.0,1.36,5.0,0.0,7.15
04-02-2014,25.4,29.7,21.2,0.0,0.0,0.0,20.0,9.4,34.9,7.0,11.0,1017.1,0.05,0.05,24.6,7.3,4.27,3.11,10.0,1.28,5.0,0.0,7.0
05-02-2014,25.3,30.6,20.0,0.0,0.0,0.0,20.0,9.3,0.0,9.4,14.5,1010.9,0.05,0.05,24.5,2.65,0.95,2.63,10.0,0.91,5.0,0.0,7.0
06-02-2014,25.1,29.7,20.4,0.0,0.0,0.0,20.0,9.1,10.3,11.8,19.3,1009.5,0.05,0.05,24.3,7.75,3.44,2.87,10.0,1.1,5.0,0.0,7.0
07-02-2014,25.1,30.6,19.6,0.0,0.0,0.0,20.0,9.1,0.0,8.4,13.8,1010.3,0.05,0.05,24.3,2.56,1.56,2.79,10.0,1.2,5.0,0.0,7.0
08-02-2014,25.5,30.3,20.7,0.0,0.0,0.0,20.0,9.5,9.1,10.3,16.2,1012.1,0.05,0.05,24.6,9.47,3.17,3.23,10.0,0.9,6.1,0.0,7.0
09-02-2014,25.5,29.9,21.0,0.0,0.0,0.0,20.0,9.5,0.0,14.7,31.9,1013.0,0.05,0.05,24.7,10.26,3.39,2.95,10.0,0.87,5.0,0.0,7.0
10-02-2014,25.2,30.4,20.0,0.0,0.0,0.0,20.0,9.2,38.2,8.7,14.9,1009.4,0.053,0.05,24.4,4.9,3.61,2.93,10.0,0.85,5.0,0.0,7.3
11-02-2014,24.6,29.2,20.0,0.0,0.0,0.0,20.0,8.6,8.2,11.7,20.8,1017.2,0.05,0.05,23.9,6.91,2.03,2.52,10.0,1.11,5.0,0.0,7.0
12-02-2014,24.6,27.6,21.6,0.0,0.0,0.0,28.1,10.2,12.4,8.5,12.8,1005.5,0.08,0.07,23.9,5.34,2.14,2.23,10.0,0.76,5.0,0.0,10.81
13-02-2014,24.5,29.0,20.1,0.0,0.0,0.0,23.5,9.2,5.5,10.0,18.7,1016.4,0.05,0.05,23.9,7.55,3.41,2.36,10.0,1.08,5.0,0.0,7.35
14-02-2014,24.7,28.7,20.7,0.0,0.0,0.0,25.6,9.8,18.9,11.2,18.1,1014.3,0.05,0.05,24.0,9.35,3.55,2.32,10.0,1.14,15.9,0.0,7.56
15-02-2014,24.6,29.4,19.9,0.0,0.0,0.0,20.3,8.7,34.5,8.6,13.7,1009.2,0.05,0.05,23.9,5.49,2.71,2.47,10.0,0.78,5.1,0.0,7.03
16-02-2014,24.7,28.8,20.6,0.0,0.0,0.0,20.0,8.7,0.0,14.7,22.4,1017.7,0.05,0.05,24.0,8.73,3.97,2.95,10.0,0.94,5.0,0.0,7.0
17-02-2014,25.1,29.6,20.6,0.1,0.1,1.0,24.1,10.0,28.5,10.0,18.9,1013.2,0.05,0.05,24.4,4.4,3.06,2.42,12.4,0.97,5.0,0.1,7.42
18-02-2014,25.4,29.9,20.9,0.0,0.0,0.0,23.3,10.0,20.3,9.1,14.9,1009.6,0.05,0.05,24.6,11.16,5.3,2.49,12.5,1.07,5.0,0.1,7.34
19-02-2014,25.4,29.8,21.1,0.0,0.0,0.0,20.0,9.4,7.8,13.3,30.1,1008.3,0.05,0.05,24.6,9.21,3.93,3.02,11.4,1.07,5.0,0.1,7.01
20-02-2014,25.3,30.0,20.6,0.0,0.0,0.0,29.4,11.2,7.5,11.2,26.4,1010.2,0.05,0.05,24.5,6.26,2.65,2.28,10.0,0.98,5.0,0.1,7.95
21-02-2014,25.1,31.2,19.0,0.0,0.0,0.0,23.1,9.7,3.0,6.9,11.2,1011.0,0.05,0.05,24.4,8.75,4.04,2.45,10.0,0.88,11.7,0.1,7.32
22-02-2014,25.1,30.7,19.5,0.0,0.0,0.0,25.3,10.1,54.7,9.4,17.8,1009.3,0.05,0.05,24.3,3.08,2.45,2.38,10.0,1.28,8.7,0.0,7.53
23-02-2014,24.8,30.1,19.5,0.0,0.0,0.0,20.0,8.8,7.1,10.0,18.5,1013.9,0.05,0.05,24.1,8.2,3.32,2.79,10.0,0.96,8.0,0.0,7.0
24-02-2014,25.0,28.5,21.4,0.0,0.0,0.0,23.6,9.7,4.4,15.3,23.0,1016.2,0.05,0.05,24.2,9.43,3.66,2.42,10.0,0.9,5.0,0.0,7.36
25-02-2014,24.7,30.0,19.5,0.0,0.0,0.0,20.0,8.7,14.1,11.5,18.4,1010.8,0.05,0.05,24.0,7.52,2.66,2.53,10.0,0.76,21.1,0.0,7.0
26-02-2014,24.6,29.8,19.4,0.0,0.0,0.0,25.1,9.6,24.7,8.1,13.8,1012.5,0.05,0.05,23.9,8.52,3.64,2.32,10.0,0.93,20.3,0.0,7.51
27-02-2014,24.4,29.6,19.2,0.0,0.0,0.0,20.0,8.4,10.0,12.0,23.5,1008.2,0.05,0.05,23.8,8.5,3.63,2.69,10.0,1.1,11.2,0.0,7.0
28-02-2014,25.5,29.8,21.3,0.0,0.0,0.0,25.1,10.6,32.7,5.5,9.2,1015.8,0.05,0.05,24.7,7.82,3.62,2.45,10.0,1.1,5.0,0.0,7.51
01-03-2014,26.4,31.7,21.2,0.1,0.1,3.0,36.0,13.6,59.2,11.1,16.7,1010.5,0.05,0.05,25.5,2.83,1.54,2.21,12.1,0.81,7.5,0.1,8.61
02-03-2014,27.3,31.7,22.9,0.0,0.0,0.0,22.4,11.7,24.1,11.4,19.4,1015.2,0.05,0.05,26.2,10.94,5.05,2.81,10.0,0.99,5.0,0.1,7.25
03-03-2014,27.0,32.7,21.3,0.0,0.0,0.0,20.0,11.0,18.1,9.7,20.3,1012.5,0.05,0.05,26.0,6.7,4.15,3.03,10.0,0.74,6.8,0.1,7.01
04-03-2014,26.9,32.2,21.6,0.0,0.0,0.0,20.0,10.9,6.4,10.8,17.2,1017.1,0.05,0.05,25.9,7.22,3.06,2.89,10.0,1.47,8.4,0.1,7.01
05-03-2014,26.7,31.5,22.0,0.0,0.0,0.0,28.9,12.5,28.7,13.8,22.0,1013.5,0.05,0.05,25.7,9.09,3.66,2.49,10.0,0.96,11.6,0.1,7.9
06-03-2014,26.9,31.4,22.4,0.0,0.0,0.0,30.9,13.1,0.0,9.6,16.7,1015.2,0.05,0.05,25.9,5.36,2.78,2.45,10.0,1.09,7.4,0.1,8.1
07-03-2014,26.9,32.6,21.3,0.0,0.0,0.0,32.5,13.4,13.6,10.9,27.3,1012.3,0.059,0.053,25.9,11.11,4.84,2.4,10.0,1.07,13.7,0.0,9.15
08-03-2014,26.9,30.6,23.2,0.0,0.0,0.0,30.5,13.0,47.9,14.5,24.3,1012.4,0.072,0.051,25.9,14.45,5.36,2.47,10.0,1.07,5.0,0.0,10.25
09-03-2014,26.8,31.4,22.2,0.0,0.0,0.0,22.2,11.3,29.2,8.1,16.9,1018.3,0.05,0.05,25.8,9.03,5.04,2.75,10.0,1.29,22.9,0.0,7.22
10-03-2014,26.7,32.1,21.3,0.0,0.0,0.0,41.0,14.9,33.0,10.1,15.7,1013.8,0.05,0.05,25.7,10.46,4.2,2.06,10.0,0.92,7.6,0.0,9.1
11-03-2014,26.9,32.4,21.4,0.0,0.0,0.0,31.5,13.2,60.0,8.1,13.9,1012.7,0.05,0.05,25.9,8.62,3.01,2.43,10.0,0.79,24.8,0.0,8.15
12-03-2014,26.9,31.6,22.3,0.0,0.0,0.0,34.6,13.9,36.0,6.9,14.8,1014.5,0.05,0.05,25.9,14.14,5.25,2.32,10.0,1.0,5.0,0.0,8.46
13-03-2014,27.3,32.9,21.6,0.0,0.0,0.0,24.2,12.1,28.5,17.9,27.7,1012.2,0.05,0.05,26.2,13.26,5.26,2.74,10.0,1.41,15.8,0.0,7.42
14-03-2014,27.4,32.2,22.5,0.0,0.0,0.0,46.1,16.6,11.9,13.6,23.7,1015.3,0.108,0.085,26.2,13.56,4.86,1.96,10.0,1.08,19.2,0.0,15.41
15-03-2014,27.8,34.2,21.3,0.0,0.0,0.0,22.1,12.2,50.3,12.5,25.6,1016.5,0.066,0.064,26.6,10.75,5.23,2.91,10.0,1.16,16.6,0.0,8.81
16-03-2014,27.8,34.4,21.2,0.0,0.0,0.0,21.4,12.1,69.5,7.5,17.7,1017.7,0.05,0.055,26.6,12.54,5.31,2.94,10.0,1.22,9.4,0.0,7.14
17-03-2014,27.6,33.1,22.0,0.0,0.0,0.0,39.3,15.4,72.0,7.9,13.5,1017.1,0.063,0.069,26.4,13.3,4.5,2.24,10.0,0.96,13.8,0.0,10.23
18-03-2014,27.3,32.3,22.3,0.0,0.0,0.0,38.5,15.0,36.9,7.8,12.5,1015.6,0.05,0.05,26.2,13.03,4.69,2.23,10.0,1.21,25.2,0.0,8.85
19-03-2014,27.3,32.7,21.9,0.0,0.0,0.0,33.5,14.0,0.0,10.2,17.5,1011.1,0.064,0.059,26.2,9.81,3.3,2.41,10.0,0.93,11.9,0.0,9.75
20-03-2014,27.1,32.2,22.0,0.0,0.0,0.0,29.9,13.1,40.4,12.1,21.8,1013.3,0.05,0.05,26.0,13.18,5.57,2.51,10.0,1.11,21.5,0.0,7.99
21-03-2014,26.6,31.5,21.8,0.0,0.0,0.0,26.2,11.9,45.4,11.1,17.2,1013.2,0.05,0.05,25.7,15.07,6.02,2.58,10.0,0.81,28.9,0.0,7.62
22-03-2014,26.5,31.4,21.7,0.0,0.0,0.0,36.7,13.9,29.8,14.1,22.5,1012.0,0.061,0.068,25.5,10.53,4.72,2.2,10.0,1.04,13.4,0.0,9.77
23-03-2014,26.6,31.8,21.4,0.0,0.0,0.0,25.7,11.8,53.6,6.7,10.1,1007.3,0.05,0.052,25.6,12.53,5.36,2.59,10.0,0.8,12.9,0.0,7.57
24-03-2014,26.6,30.8,22.3,0.0,0.0,0.0,44.7,15.5,22.6,9.5,15.6,1013.7,0.05,0.05,25.6,15.19,5.2,1.92,10.0,1.14,40.0,0.0,9.47
25-03-2014,26.4,32.2,20.6,0.0,0.0,0.0,35.0,13.4,58.9,16.9,26.0,1013.9,0.074,0.078,25.4,15.55,5.04,2.23,10.0,0.71,34.7,0.0,10.9
26-03-2014,26.4,30.1,22.7,0.0,0.0,0.0,29.7,12.3,27.5,14.1,32.8,1017.8,0.138,0.131,25.4,11.28,4.29,2.42,10.0,1.23,32.5,0.0,16.77
27-03-2014,26.8,31.3,22.3,0.0,0.0,0.0,52.1,17.2,15.4,18.1,31.1,1018.5,0.099,0.086,25.8,14.22,4.73,1.69,10.0,0.87,24.7,0.0,15.11
28-03-2014,27.3,31.7,23.0,0.0,0.0,0.0,46.5,16.6,23.7,9.1,14.6,1017.9,0.05,0.05,26.2,11.13,4.13,1.94,10.0,0.9,32.8,0.0,9.65
29-03-2014,27.4,32.8,22.0,0.0,0.0,0.0,46.0,16.6,49.5,10.6,19.5,1015.4,0.168,0.13,26.3,12.58,5.11,1.97,10.0,0.85,30.2,0.0,21.4
30-03-2014,27.3,31.1,23.5,0.1,0.1,1.0,42.1,15.7,41.5,10.5,16.1,1012.5,0.069,0.065,26.2,6.66,2.91,2.1,10.8,1.03,31.6,0.1,11.12
31-03-2014,27.4,32.5,22.3,0.0,0.0,0.0,51.3,17.7,33.2,8.5,17.3,1014.9,0.085,0.08,26.3,11.02,5.18,1.78,10.0,1.15,24.5,0.1,13.64
01-04-2014,28.0,33.2,22.9,0.0,0.0,0.0,47.9,17.6,56.7,12.7,19.3,1015.6,0.05,0.05,26.8,14.71,4.86,1.97,13.6,0.77,38.2,0.1,9.8
02-04-2014,28.8,33.1,24.4,0.0,0.0,0.0,52.4,19.2,67.0,14.2,23.9,1016.7,0.05,0.05,27.4,11.17,4.57,1.88,10.0,1.42,29.2,0.1,10.25
03-04-2014,28.8,34.0,23.6,0.0,0.0,0.0,46.9,18.2,34.0,7.3,16.0,1014.8,0.088,0.067,27.5,13.11,5.78,2.1,10.0,0.86,27.9,0.1,13.5
04-04-2014,28.9,33.6,24.3,0.0,0.0,0.0,43.9,17.7,38.9,13.7,21.8,1015.0,0.06,0.053,27.6,12.9,4.41,2.24,10.0,1.09,28.6,0.0,10.39
05-04-2014,29.0,32.7,25.4,0.0,0.0,0.0,37.7,16.6,44.4,7.2,14.6,1012.2,0.118,0.112,27.7,9.43,3.77,2.5,10.0,1.09,43.0,0.0,15.57
06-04-2014,29.1,33.7,24.5,0.0,0.0,0.0,55.2,20.1,52.1,19.1,31.5,1016.1,0.094,0.092,27.7,10.61,3.76,1.8,10.0,1.07,39.9,0.0,14.92
07-04-2014,29.1,33.3,24.8,0.0,0.0,0.0,39.8,17.0,13.7,6.7,10.8,1017.6,0.073,0.074,27.7,13.41,5.36,2.42,10.0,0.95,43.8,0.0,11.28
08-04-2014,28.9,32.7,25.1,0.0,0.0,0.0,39.1,16.7,46.8,12.0,20.6,1013.5,0.086,0.09,27.5,12.28,4.74,2.42,10.0,1.21,39.7,0.0,12.51
