time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
27-08-2012,29.7,31.2,28.2,49.0,49.0,5.0,62.4,22.2,27.0,1.3,2.9,1009.3,0.406,0.365,28.3,13.3,4.05,1.57,56819.4,48.12,59.6,185.7,65.41
28-08-2012,29.6,32.1,27.1,3.3,3.3,1.0,81.3,25.9,11.8,4.4,6.7,1009.1,0.381,0.353,28.2,6.77,1.63,0.77,47440.0,47.74,47.8,161.2,62.35
29-08-2012,30.1,32.1,28.0,4.2,4.2,3.0,76.8,25.4,55.8,9.0,13.7,1004.1,0.33,0.312,28.5,8.58,3.11,0.99,45319.0,47.78,62.8,141.2,54.8
30-08-2012,29.9,32.8,27.0,21.9,21.9,2.0,57.1,21.3,48.0,7.4,14.4,1002.3,0.257,0.217,28.4,7.2,3.23,1.81,37341.0,47.41,57.1,141.9,45.6
31-08-2012,29.6,31.1,28.1,5.7,5.7,2.0,61.8,22.0,32.5,9.1,16.9,1004.0,0.277,0.245,28.2,7.74,2.44,1.58,52195.3,47.93,58.9,126.3,46.51
01-09-2012,28.6,30.4,26.9,139.7,139.7,20.0,59.4,20.5,37.5,6.5,10.2,1001.9,0.457,0.401,27.3,5.48,2.61,1.59,48260.1,47.94,68.9,247.1,76.35
02-09-2012,28.3,29.8,26.8,5.6,5.6,4.0,69.0,22.1,27.5,4.2,6.8,1006.0,0.355,0.318,27.1,7.71,3.04,1.2,49686.4,47.87,61.8,215.6,63.96
03-09-2012,27.9,29.4,26.4,8.5,8.5,2.0,61.0,20.1,76.0,3.3,5.9,1006.7,0.41,0.364,26.7,6.38,3.2,1.46,43240.3,47.52,59.0,191.8,66.28
04-09-2012,27.9,29.4,26.4,0.0,0.0,0.0,51.3,18.2,2.5,1.0,2.0,1008.5,0.248,0.229,26.7,10.92,4.11,1.83,38171.9,47.33,48.4,163.0,46.23
05-09-2012,28.2,31.1,25.3,24.7,24.7,5.0,61.9,20.6,40.4,7.2,12.8,1005.9,0.271,0.256,27.0,6.73,2.73,1.46,27358.7,47.09,51.1,163.3,49.62
06-09-2012,29.0,30.6,27.4,21.3,21.3,3.0,66.2,22.2,30.9,1.3,2.6,1000.2,0.283,0.267,27.6,7.73,3.31,1.35,29447.8,46.55,48.7,160.1,50.93
07-09-2012,29.5,31.7,27.3,3.2,3.2,1.0,60.6,21.6,35.0,5.5,8.7,1009.1,0.316,0.293,28.1,7.76,3.35,1.62,33804.7,46.99,56.2,139.3,51.59
08-09-2012,29.1,30.9,27.2,0.0,0.0,0.0,59.8,21.0,21.2,5.1,8.3,1009.6,0.289,0.263,27.7,13.42,4.81,1.61,31555.3,47.35,57.3,118.4,46.72
09-09-2012,28.9,30.4,27.4,4.2,4.2,4.0,52.8,19.4,41.1,8.8,13.5,1007.0,0.348,0.305,27.5,6.21,2.13,1.88,34481.6,47.43,47.5,104.8,50.56
10-09-2012,28.8,30.7,26.8,2.2,2.2,1.0,49.1,18.6,26.8,12.3,33.9,1005.1,0.214,0.204,27.4,5.13,2.65,2.01,33648.4,47.15,43.9,91.3,35.44
11-09-2012,28.7,31.2,26.2,15.2,15.2,1.0,55.2,19.7,14.0,4.2,8.4,1006.7,0.22,0.211,27.4,7.14,3.54,1.77,25038.1,47.02,50.4,92.8,36.8
12-09-2012,29.1,30.6,27.6,113.1,113.1,17.0,51.7,19.4,19.8,6.9,13.0,1001.9,0.327,0.261,27.7,6.4,2.1,1.94,42272.8,47.6,43.7,192.0,57.07
13-09-2012,29.3,32.0,26.6,0.1,0.1,1.0,59.7,21.2,23.2,5.2,8.1,1002.5,0.351,0.337,27.9,6.22,2.2,1.64,48429.1,47.74,44.2,163.3,57.4
14-09-2012,29.5,31.0,28.0,5.6,5.6,2.0,55.4,20.6,20.5,2.5,4.6,1003.9,0.345,0.296,28.1,5.98,2.35,1.84,40965.7,47.58,57.0,144.4,54.48
15-09-2012,29.2,30.8,27.5,5.2,5.2,1.0,47.7,18.7,13.2,8.7,18.2,1003.9,0.257,0.223,27.8,7.15,3.48,2.12,26983.5,46.85,37.2,127.9,43.26
16-09-2012,29.0,31.4,26.6,10.6,10.6,2.0,46.9,18.4,34.9,6.3,12.6,1002.3,0.234,0.217,27.7,6.91,3.18,2.13,27947.6,46.91,44.8,119.3,40.02
17-09-2012,28.6,30.1,27.0,4.0,4.0,2.0,58.3,20.2,7.1,6.8,13.1,1013.7,0.257,0.221,27.3,7.13,2.43,1.63,31809.2,47.03,57.8,105.4,42.07
18-09-2012,28.5,30.6,26.4,14.2,14.2,3.0,63.5,21.2,26.1,7.7,12.7,1006.0,0.237,0.213,27.2,6.8,2.87,1.42,35923.7,47.4,26.9,103.8,40.43
19-09-2012,28.3,30.1,26.5,5.4,5.4,1.0,50.1,18.3,1.7,7.7,14.9,1002.2,0.259,0.222,27.0,5.63,2.29,1.92,42653.3,47.62,38.4,93.7,40.28
20-09-2012,28.5,30.7,26.4,9.1,9.1,1.0,54.4,19.4,41.9,4.4,7.5,1001.4,0.288,0.266,27.3,5.43,2.29,1.78,28641.4,46.98,43.4,88.7,43.11
21-09-2012,28.5,30.0,27.0,5.2,5.2,1.0,49.4,18.4,15.7,8.0,13.2,1008.0,0.187,0.166,27.2,5.73,2.28,1.97,30399.5,47.13,55.8,80.6,31.7
22-09-2012,29.1,30.6,27.6,67.3,67.3,10.0,52.7,19.7,13.3,4.3,10.8,1000.7,0.326,0.289,27.8,5.73,2.22,1.91,45254.1,47.57,31.5,135.8,51.45
23-09-2012,29.5,32.0,27.0,7.1,7.1,1.0,67.4,23.0,10.2,1.2,1.9,1008.3,0.233,0.217,28.1,6.51,1.97,1.35,38350.3,47.36,38.0,122.5,42.29
24-09-2012,29.4,32.2,26.7,87.0,87.0,9.0,72.7,24.0,48.6,6.2,13.0,1001.4,0.307,0.273,28.0,5.61,2.7,1.12,56812.8,48.1,34.1,191.2,57.09
25-09-2012,29.2,30.7,27.7,41.6,41.6,8.0,48.5,18.9,42.3,8.8,14.2,1004.0,0.399,0.369,27.8,5.48,3.74,2.08,43179.3,47.86,54.4,204.1,65.16
26-09-2012,29.3,31.2,27.5,0.0,0.0,0.0,37.4,16.8,2.6,2.7,4.6,1001.5,0.298,0.261,27.9,11.81,4.57,2.56,46348.8,47.64,35.7,173.5,50.89
27-09-2012,29.7,31.9,27.5,3.5,3.5,1.0,54.4,20.6,13.6,1.0,1.6,1013.0,0.287,0.25,28.2,5.92,2.91,1.9,31276.7,47.12,31.4,150.9,49.23
28-09-2012,29.6,32.1,27.1,20.2,20.2,4.0,51.3,19.8,51.7,5.0,8.5,1003.2,0.283,0.256,28.1,4.65,2.5,2.02,16254.0,46.49,36.6,148.5,48.28
29-09-2012,29.1,30.6,27.6,0.0,0.0,0.0,45.1,18.1,7.4,1.4,2.8,1007.2,0.269,0.246,27.7,9.85,4.17,2.21,32991.2,47.29,40.7,126.2,44.03
30-09-2012,28.4,29.9,26.9,8.3,8.3,1.0,48.1,18.0,15.5,2.8,4.4,1002.7,0.189,0.169,27.1,4.32,1.73,2.01,28254.3,46.95,47.5,115.6,35.27
01-10-2012,27.8,29.6,26.1,0.0,0.0,0.0,37.0,15.2,0.0,4.8,9.2,1008.4,0.215,0.188,26.7,9.12,3.61,2.36,10797.9,45.93,24.8,98.3,35.03
02-10-2012,27.6,30.1,25.1,0.0,0.0,0.0,41.4,15.9,10.5,1.0,1.7,1001.3,0.192,0.162,26.5,12.56,4.53,2.16,13211.4,46.29,40.5,83.5,31.69
03-10-2012,27.6,31.5,23.7,0.0,0.0,0.0,39.2,15.4,0.0,3.0,7.0,1012.8,0.224,0.204,26.4,11.58,4.77,2.24,11889.0,46.38,34.3,71.0,33.42
04-10-2012,27.8,29.6,25.9,0.0,0.0,0.0,32.8,14.3,0.0,3.2,5.6,1006.3,0.191,0.174,26.6,11.23,4.48,2.51,12321.3,46.27,36.0,60.3,28.41
05-10-2012,27.3,28.8,25.8,0.0,0.0,0.0,37.1,14.8,0.0,9.9,15.0,1001.1,0.245,0.218,26.2,11.35,4.88,2.29,9534.3,45.59,20.1,51.3,33.34
06-10-2012,27.5,29.9,25.2,2.6,2.6,1.0,46.5,16.8,19.5,3.9,8.7,998.7,0.227,0.221,26.4,2.4,1.77,1.97,11422.2,46.24,23.4,46.2,31.97
07-10-2012,27.3,30.3,24.3,0.0,0.0,0.0,20.0,11.3,0.0,10.7,24.3,1004.9,0.189,0.163,26.2,9.15,4.56,3.16,14398.7,46.45,21.7,39.3,24.83
08-10-2012,28.1,30.2,26.0,0.0,0.0,0.0,33.8,14.8,2.4,8.0,12.5,1008.4,0.202,0.202,26.9,9.81,4.41,2.51,10353.6,45.89,22.7,33.4,26.92
09-10-2012,27.5,29.0,26.0,0.0,0.0,0.0,40.9,15.7,0.0,5.6,14.4,1003.7,0.211,0.187,26.4,7.56,3.19,2.17,10554.8,46.29,34.1,28.4,28.03
10-10-2012,27.9,30.7,25.2,0.0,0.0,0.0,29.6,13.9,0.0,5.3,8.9,1008.9,0.194,0.186,26.7,6.03,2.15,2.65,13471.1,46.18,30.4,24.1,24.77
11-10-2012,27.4,29.9,24.8,0.1,0.1,1.0,36.6,14.7,13.1,5.2,11.6,1002.0,0.167,0.154,26.3,4.25,2.56,2.31,12314.5,46.33,21.3,20.6,22.42
12-10-2012,27.4,28.9,25.9,0.0,0.0,0.0,26.0,12.6,0.0,4.6,7.5,1007.3,0.182,0.176,26.3,10.21,4.71,2.7,12057.1,46.32,7.8,17.5,22.55
13-10-2012,26.7,29.0,24.4,0.0,0.0,0.0,44.0,15.5,22.8,1.0,1.5,1004.2,0.173,0.177,25.7,5.31,2.51,1.96,12381.3,46.24,19.7,14.9,23.19
14-10-2012,26.6,29.4,23.8,1.6,1.6,1.0,32.9,13.1,20.0,5.2,10.3,1007.2,0.128,0.118,25.6,2.99,1.84,2.33,10578.0,46.34,14.5,14.2,17.51
15-10-2012,26.9,29.8,23.9,0.0,0.0,0.0,32.1,13.3,6.1,4.4,9.5,1002.5,0.21,0.181,25.9,9.19,3.68,2.4,10221.5,46.12,34.1,12.1,25.42
16-10-2012,27.2,29.2,25.2,7.7,7.7,2.0,40.9,15.4,0.0,4.7,7.3,1003.3,0.168,0.136,26.1,2.85,1.73,2.13,10299.6,46.1,14.1,18.0,22.69
17-10-2012,27.1,28.9,25.3,3.3,3.3,1.0,28.4,12.8,4.0,9.3,16.2,1000.9,0.169,0.147,26.0,4.49,2.4,2.57,14892.8,46.13,25.8,18.6,21.6
18-10-2012,27.0,30.0,24.0,0.0,0.0,0.0,36.0,14.2,6.5,3.5,7.1,1008.5,0.206,0.198,25.9,6.67,3.48,2.28,10365.0,45.88,27.7,15.8,25.78
19-10-2012,27.5,29.0,26.0,7.3,7.3,1.0,47.9,17.0,0.8,1.0,1.7,1003.5,0.189,0.183,26.3,4.58,2.07,1.91,12775.3,46.65,20.4,20.7,25.76
20-10-2012,28.2,30.6,25.7,0.1,0.1,1.0,39.4,16.0,36.0,2.4,4.7,1003.5,0.166,0.162,26.9,4.27,2.56,2.31,11669.9,45.79,12.1,17.7,22.31
21-10-2012,28.3,29.8,26.8,0.9,0.9,1.0,37.1,15.7,0.0,6.6,11.9,1003.5,0.179,0.16,27.0,5.6,2.97,2.42,14221.2,46.31,12.7,16.0,23.21
22-10-2012,27.7,30.6,24.8,4.1,4.1,1.0,32.2,14.1,0.0,4.9,9.2,1006.7,0.155,0.15,26.5,3.83,2.3,2.51,12353.7,46.1,27.5,17.7,20.49
23-10-2012,27.2,29.1,25.3,0.0,0.0,0.0,22.0,11.6,0.0,4.2,9.5,998.3,0.136,0.128,26.1,8.46,4.29,2.81,10394.5,46.17,21.9,15.0,17.3
24-10-2012,27.2,30.3,24.2,0.0,0.0,0.0,21.7,11.6,0.0,1.0,1.7,1001.2,0.154,0.13,26.1,8.75,3.14,2.83,12677.3,46.3,31.6,12.8,18.85
25-10-2012,26.9,29.4,24.4,0.0,0.0,0.0,30.5,13.0,11.9,7.6,14.8,1009.1,0.148,0.129,25.9,6.42,2.29,2.46,12455.8,46.08,5.0,10.9,18.94
26-10-2012,26.8,28.3,25.3,0.0,0.0,0.0,28.6,12.5,0.0,2.2,4.1,1005.7,0.133,0.138,25.8,9.46,3.51,2.52,10752.7,46.09,16.5,9.2,17.08
27-10-2012,26.1,29.3,22.9,4.2,4.2,1.0,20.0,10.1,0.0,5.1,8.5,1003.3,0.114,0.089,25.2,5.97,2.67,2.78,11810.9,45.81,16.5,12.0,14.6
28-10-2012,26.5,29.9,23.2,0.4,0.4,1.0,21.1,10.8,4.6,3.7,6.1,1007.7,0.154,0.149,25.6,3.27,2.35,2.74,13701.0,46.57,11.5,10.6,18.57
29-10-2012,26.8,29.7,24.0,11.3,11.3,1.0,25.8,12.0,7.3,1.0,2.1,1005.7,0.085,0.066,25.8,2.63,1.71,2.62,15031.7,46.29,15.9,20.3,13.11
30-10-2012,27.2,28.8,25.5,0.0,0.0,0.0,20.0,11.2,0.0,5.1,8.0,1009.2,0.154,0.14,26.1,2.13,1.54,2.94,12818.3,46.43,13.6,17.3,19.13
31-10-2012,26.0,28.0,24.0,0.0,0.0,0.0,24.9,11.0,0.0,1.0,1.6,1003.3,0.139,0.141,25.1,11.17,5.1,2.53,14713.9,46.15,13.3,14.7,17.86
01-11-2012,23.7,26.0,21.3,0.0,0.0,0.0,20.0,7.7,4.1,5.0,13.0,1002.8,0.136,0.127,23.1,8.75,3.52,2.44,5162.6,45.75,5.0,12.5,16.85
02-11-2012,21.6,23.3,19.8,0.0,0.0,0.0,23.8,6.3,0.0,2.4,3.8,1001.0,0.141,0.127,21.3,6.92,3.05,1.96,4821.6,45.55,5.0,10.6,17.54
03-11-2012,21.0,24.5,17.5,0.0,0.0,0.0,32.7,7.6,0.0,3.4,7.2,1008.5,0.155,0.137,20.9,8.14,3.08,1.68,5086.8,45.71,5.0,9.0,19.67
04-11-2012,21.9,24.3,19.5,0.0,0.0,0.0,20.0,5.9,0.0,6.1,10.0,1008.4,0.114,0.116,21.6,4.02,3.04,2.24,4589.5,45.44,5.0,7.7,14.17
05-11-2012,23.2,24.7,21.7,0.0,0.0,0.0,20.0,7.2,22.3,1.0,1.7,1007.4,0.117,0.113,22.7,8.83,3.9,2.51,4744.8,45.48,24.4,6.5,14.35
06-11-2012,22.9,25.5,20.4,0.0,0.0,0.0,20.0,6.9,0.0,13.3,22.0,1002.3,0.131,0.129,22.5,6.55,3.35,2.53,5452.7,45.72,5.0,5.5,15.65
07-11-2012,22.9,25.0,20.9,0.0,0.0,0.0,20.0,6.9,0.0,1.5,2.4,1001.0,0.094,0.095,22.5,5.46,2.45,2.52,3907.4,45.23,16.5,4.7,11.87
08-11-2012,22.2,24.5,20.0,0.0,0.0,0.0,22.0,6.6,0.0,6.1,11.3,1008.0,0.096,0.096,21.9,6.17,3.53,2.09,4791.4,45.95,5.0,4.0,12.2
09-11-2012,22.3,24.4,20.3,0.0,0.0,0.0,23.1,7.0,0.0,6.8,17.1,1006.1,0.128,0.118,22.0,4.13,2.45,2.08,5024.3,45.56,5.0,3.4,15.45
10-11-2012,22.3,25.2,19.3,0.0,0.0,0.0,21.6,6.6,0.0,8.7,18.9,1002.7,0.108,0.09,21.9,4.21,1.71,2.11,5421.0,45.67,12.1,2.9,13.25
11-11-2012,22.5,25.8,19.3,0.0,0.0,0.0,20.0,6.5,0.0,2.1,5.8,1007.3,0.084,0.08,22.2,3.18,2.09,2.52,4868.9,45.89,5.0,2.5,10.65
12-11-2012,22.0,24.6,19.4,0.0,0.0,0.0,20.0,6.0,24.6,1.9,3.5,1011.1,0.067,0.058,21.7,5.99,3.59,2.31,5381.7,45.92,5.0,2.1,8.91
13-11-2012,22.2,24.4,20.1,0.0,0.0,0.0,20.0,6.2,0.0,7.4,11.2,1004.5,0.107,0.08,21.9,5.81,3.46,2.35,5085.0,45.71,5.0,1.8,12.88
14-11-2012,22.5,24.9,20.1,0.0,0.0,0.0,28.6,8.2,0.0,5.8,10.1,1005.3,0.122,0.126,22.1,1.75,0.5,1.95,4344.3,45.51,5.0,1.5,15.21
15-11-2012,22.9,25.4,20.4,0.0,0.0,0.0,20.0,6.9,3.0,5.9,10.6,1008.4,0.126,0.103,22.5,2.29,1.54,2.32,4745.6,45.41,12.2,1.3,14.73
16-11-2012,22.5,24.3,20.6,0.0,0.0,0.0,20.0,6.5,0.0,8.4,12.9,1009.4,0.061,0.051,22.1,7.21,3.05,2.31,4961.3,46.09,5.0,1.1,8.21
17-11-2012,22.1,25.0,19.2,0.0,0.0,0.0,20.0,6.1,0.0,4.5,9.1,1005.9,0.112,0.092,21.8,6.56,2.86,2.24,5134.9,45.76,5.0,0.9,13.29
18-11-2012,22.5,25.3,19.6,0.0,0.0,0.0,20.0,6.5,0.0,4.8,9.1,1000.4,0.066,0.052,22.1,4.34,1.74,2.45,4789.4,45.17,12.5,0.8,8.68
19-11-2012,22.1,25.8,18.4,0.0,0.0,0.0,20.0,6.1,0.0,8.2,13.8,1009.0,0.147,0.122,21.8,6.84,3.04,2.23,4650.3,45.69,5.0,0.7,16.77
20-11-2012,21.6,25.1,18.1,0.0,0.0,0.0,20.0,5.6,0.0,4.8,7.7,1003.9,0.084,0.071,21.4,1.63,1.16,2.36,5286.5,45.54,5.0,0.6,10.46
21-11-2012,21.5,23.6,19.4,0.0,0.0,0.0,23.6,6.2,2.7,1.2,1.9,1007.1,0.054,0.051,21.3,6.81,3.53,1.96,4856.2,45.24,5.0,0.5,7.81
22-11-2012,22.2,25.4,19.0,0.0,0.0,0.0,20.0,6.2,0.0,1.6,4.0,1009.3,0.098,0.091,21.9,1.0,1.2,2.55,5155.6,45.61,5.0,0.4,11.84
23-11-2012,22.7,24.6,20.8,0.0,0.0,0.0,20.0,6.7,0.0,3.5,7.0,1008.0,0.084,0.084,22.3,4.55,1.47,2.4,5272.3,45.48,5.4,0.3,10.43
24-11-2012,22.5,25.7,19.4,0.0,0.0,0.0,20.0,6.5,0.0,5.4,10.0,1006.3,0.105,0.09,22.2,6.72,3.54,2.28,5702.6,45.75,5.0,0.3,12.53
25-11-2012,22.4,24.6,20.1,0.0,0.0,0.0,20.0,6.4,0.0,7.3,17.4,1006.0,0.088,0.053,22.0,5.44,2.11,2.43,5211.9,45.42,13.1,0.3,10.83
26-11-2012,21.0,22.9,19.1,0.0,0.0,0.0,20.0,5.0,0.0,11.6,18.2,1003.9,0.129,0.127,20.9,7.01,3.48,2.21,5298.2,45.59,5.0,0.2,14.92
27-11-2012,21.6,24.5,18.7,0.0,0.0,0.0,20.0,5.6,0.0,3.7,7.7,1007.0,0.066,0.068,21.4,4.18,1.51,2.37,5209.1,46.0,12.0,0.2,8.62
28-11-2012,20.6,22.1,19.1,0.0,0.0,0.0,20.0,4.6,0.0,1.0,1.8,1003.0,0.101,0.084,20.5,4.42,1.7,2.37,5042.9,45.6,5.0,0.2,12.12
29-11-2012,21.6,23.1,20.1,0.0,0.0,0.0,23.4,6.3,0.0,1.0,2.3,1008.8,0.053,0.056,21.4,6.97,2.06,1.98,4413.2,45.72,5.0,0.1,7.65
30-11-2012,19.0,21.7,16.4,0.0,0.0,0.0,20.0,3.0,0.0,3.9,7.1,1009.1,0.077,0.071,19.2,6.56,2.91,2.06,4796.2,45.58,5.0,0.1,9.71
01-12-2012,17.6,20.4,14.7,0.0,0.0,0.0,20.0,1.6,0.7,4.6,8.8,1006.2,0.054,0.051,17.9,3.59,2.72,2.04,2487.3,45.1,5.0,0.1,7.41
02-12-2012,16.5,19.0,14.0,0.0,0.0,0.0,20.0,0.5,0.0,6.5,10.2,1004.4,0.099,0.093,17.0,5.15,1.49,1.82,2581.9,44.77,5.0,0.1,11.91
03-12-2012,16.8,18.4,15.1,0.0,0.0,0.0,20.0,0.8,0.0,12.0,19.5,1001.3,0.093,0.073,17.2,2.93,1.06,1.55,2683.5,45.44,5.0,0.1,11.31
04-12-2012,17.4,19.7,15.2,0.8,0.8,1.0,36.3,4.7,0.0,6.6,10.6,1004.1,0.078,0.064,17.8,3.38,2.12,1.27,3025.6,45.37,5.5,0.9,11.52
05-12-2012,16.9,20.1,13.8,0.0,0.0,0.0,20.0,0.9,0.0,5.0,9.3,1004.6,0.071,0.068,17.4,4.17,2.73,1.72,2755.6,45.51,5.0,0.7,9.17
06-12-2012,17.3,20.6,14.0,0.0,0.0,0.0,20.0,1.3,0.0,7.8,12.9,1006.9,0.079,0.071,17.7,4.97,2.34,1.7,2640.5,45.34,5.0,0.6,9.96
07-12-2012,17.2,20.1,14.3,0.0,0.0,0.0,22.2,1.6,0.0,1.0,2.1,1004.1,0.084,0.076,17.6,3.73,1.46,1.53,2692.0,45.72,5.0,0.5,10.67
08-12-2012,16.7,20.5,12.9,0.0,0.0,0.0,20.0,0.7,0.0,5.6,8.8,1009.5,0.057,0.062,17.2,1.0,1.36,1.91,3123.7,45.28,5.0,0.4,7.74
09-12-2012,16.9,20.2,13.6,0.0,0.0,0.0,20.0,0.9,0.0,1.0,2.0,1011.2,0.068,0.05,17.4,2.24,1.39,1.73,2484.8,45.36,5.0,0.4,8.84
10-12-2012,16.7,19.1,14.3,0.0,0.0,0.0,21.4,1.0,8.6,9.2,18.4,1007.4,0.096,0.098,17.2,1.09,1.29,1.49,2923.2,45.39,5.0,0.3,11.77
11-12-2012,16.6,19.4,13.8,0.0,0.0,0.0,20.0,0.6,0.0,1.0,1.8,1003.0,0.05,0.05,17.1,4.68,2.08,1.63,2938.4,45.48,5.0,0.3,7.03
12-12-2012,16.0,18.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,12.4,1000.4,0.054,0.05,16.6,1.0,0.75,1.74,3035.5,45.17,5.0,0.2,7.42
13-12-2012,16.8,19.8,13.8,0.0,0.0,0.0,20.0,0.8,0.0,7.5,12.1,1007.4,0.05,0.05,17.3,4.62,1.59,1.74,2608.6,45.17,5.0,0.2,7.02
14-12-2012,17.8,21.7,13.8,0.0,0.0,0.0,21.0,2.0,0.0,9.6,15.9,1006.1,0.083,0.071,18.1,1.93,0.83,1.61,2564.5,45.13,5.0,0.2,10.42
15-12-2012,17.8,21.4,14.2,0.0,0.0,0.0,20.0,1.8,0.0,2.4,4.1,1004.3,0.05,0.05,18.1,4.75,2.34,1.89,2553.7,45.49,5.0,0.1,7.01
16-12-2012,17.1,21.3,12.9,0.0,0.0,0.0,20.0,1.1,0.0,5.1,9.7,1006.6,0.054,0.055,17.5,4.07,1.58,1.98,2917.6,45.79,5.0,0.1,7.41
17-12-2012,16.6,19.5,13.7,0.0,0.0,0.0,20.0,0.6,0.0,8.3,13.5,1014.8,0.101,0.107,17.1,3.79,2.32,1.69,2808.4,45.16,5.0,0.1,12.11
18-12-2012,17.6,21.8,13.4,0.0,0.0,0.0,20.0,1.6,0.0,6.4,9.6,1013.0,0.066,0.07,17.9,6.12,2.23,2.04,2540.9,45.35,5.0,0.1,8.61
19-12-2012,17.9,20.9,14.8,0.0,0.0,0.0,20.0,1.9,0.0,6.9,14.5,1012.9,0.05,0.05,18.2,6.05,2.6,2.05,2523.8,45.35,5.0,0.1,7.01
20-12-2012,18.2,22.5,13.8,0.0,0.0,0.0,20.0,2.2,0.0,7.7,12.9,1006.4,0.057,0.05,18.4,6.6,1.57,2.05,2628.1,45.08,5.0,0.1,7.71
21-12-2012,17.7,21.0,14.5,0.0,0.0,0.0,20.0,1.7,12.3,4.5,7.2,1006.9,0.05,0.05,18.1,2.55,1.59,1.93,2663.6,45.5,5.0,0.1,7.01
22-12-2012,17.7,21.5,13.9,0.0,0.0,0.0,20.0,1.7,0.0,2.7,5.4,1010.8,0.05,0.05,18.0,1.69,1.62,2.05,2613.8,45.35,5.0,0.0,7.0
23-12-2012,17.4,21.8,13.0,0.0,0.0,0.0,20.0,1.4,0.0,3.2,6.8,1008.1,0.05,0.05,17.8,6.09,2.97,1.82,2789.1,45.1,5.0,0.0,7.0
24-12-2012,16.9,20.1,13.7,0.0,0.0,0.0,20.0,0.9,0.0,5.4,10.2,1009.8,0.05,0.05,17.4,2.6,1.67,1.88,2773.1,45.3,5.0,0.0,7.0
25-12-2012,16.8,20.3,13.3,0.0,0.0,0.0,20.0,0.8,0.0,3.5,5.7,1004.3,0.05,0.05,17.3,1.17,1.1,1.69,2469.1,45.49,5.0,0.0,7.0
26-12-2012,16.9,21.2,12.5,0.0,0.0,0.0,20.0,0.9,0.0,4.9,7.7,1009.5,0.05,0.05,17.3,1.61,1.27,1.82,2659.1,45.47,5.0,0.0,7.0
27-12-2012,17.2,20.6,13.9,0.0,0.0,0.0,20.0,1.2,0.0,5.8,10.9,1003.8,0.05,0.05,17.7,4.4,1.82,1.89,3034.5,45.49,5.0,0.0,7.0
28-12-2012,17.3,19.8,14.8,0.0,0.0,0.0,20.0,1.3,0.0,10.5,15.9,1001.3,0.05,0.05,17.7,3.63,2.04,1.89,2894.9,45.47,5.0,0.0,7.0
29-12-2012,17.6,22.7,12.5,0.0,0.0,0.0,20.0,1.6,0.0,2.7,4.5,1007.3,0.05,0.05,18.0,6.27,3.46,1.68,2599.2,45.01,5.0,0.0,7.0
30-12-2012,17.3,20.4,14.1,0.0,0.0,0.0,20.0,1.3,7.5,3.7,7.1,1011.4,0.05,0.05,17.7,1.42,1.62,1.73,2959.1,45.49,5.0,0.0,7.0
31-12-2012,17.0,20.6,13.3,0.0,0.0,0.0,20.0,1.0,0.0,6.0,10.6,1009.7,0.05,0.05,17.4,1.16,1.45,2.06,3075.9,45.78,5.0,0.0,7.0
01-01-2013,15.5,19.9,11.1,0.3,0.3,1.0,20.0,-0.5,26.6,3.0,5.7,1008.1,0.05,0.05,16.2,1.81,1.17,1.57,1991.9,44.96,5.0,0.3,7.03
02-01-2013,15.6,18.7,12.5,0.0,0.0,0.0,20.0,-0.4,0.0,1.0,1.8,1002.4,0.05,0.05,16.3,1.0,1.04,1.67,2277.2,45.37,5.0,0.3,7.03
03-01-2013,15.7,18.5,12.9,0.0,0.0,0.0,20.0,-0.3,0.0,4.4,7.0,1003.9,0.059,0.054,16.3,3.22,2.4,2.0,2189.3,45.39,5.0,0.2,7.92
04-01-2013,16.9,20.7,13.1,0.0,0.0,0.0,20.0,0.9,0.0,5.5,9.3,1008.0,0.05,0.05,17.4,5.97,3.0,1.76,2113.2,45.27,5.0,0.2,7.02
05-01-2013,15.4,17.7,13.1,0.0,0.0,0.0,20.0,-0.6,0.0,6.9,13.4,1007.9,0.05,0.05,16.1,8.52,3.82,1.78,1882.1,45.41,5.0,0.2,7.02
06-01-2013,16.1,19.5,12.6,0.0,0.0,0.0,20.0,0.1,0.0,3.5,5.5,1008.8,0.05,0.05,16.7,3.5,2.73,1.84,1659.3,45.4,5.0,0.1,7.01
07-01-2013,15.6,19.5,11.8,0.0,0.0,0.0,20.0,-0.4,0.0,11.5,28.6,1014.5,0.05,0.05,16.3,3.38,2.12,1.78,1747.1,45.61,5.0,0.1,7.01
08-01-2013,17.2,20.7,13.7,0.0,0.0,0.0,20.0,1.2,13.8,8.9,14.0,1009.6,0.05,0.05,17.6,4.62,2.95,1.66,1705.8,45.27,5.0,0.1,7.01
